app,ratings,helpful-vote,comment
duolingo,4,93,"so far, a very impressive pp. i'm learning how to use new words in sentences and grammar and spelling. the pp includes recording to teach pronunciation as well. i enjoy the strike system when i give the wrong answer; it encourages me to really memories what i've learned. i think it's best to take breaks in between lessons in order to digest what you've seen, rather than charming all at once. all of this for free- a very good pp indeed! the as are not jarring or irritating at all."
duolingo,4,0,"this pp is so handy to a beginner, and it could be a good companion in the journey of learning english at the beginning. but there is room for improvement, some contents are quite tedious, it make me feel so bored to keep following the lessons. thus, i rate 4 stars. wish that the team keep up the good work"
duolingo,4,1,"i love this pp although i have found an issue. i am right now learning organ , but a feature i've noticed is that when you choose the answer or complete the level it doesn't tell you what it means so you're just learning how to say it but not knowing what it means which is a problem since in trying to learn how before i move to more"
duolingo,4,0,"i love how encouraging it is, and how simple the lessons. i like how the lesson gives me again the ones i did wrong, without comment. i would love to see the little owl wave at me on my home screen at a time i schedule in my day so i anticipate it. the red letters when mistakes are made might be thought. mistakes aren't evil they may be due to carelessness or just need to be programme into the brain a few more times. but there should not be shame involved. everyone wants to do well."
duolingo,4,0,"love it. it helps me learn spanish more easily, i've learned so many new words.. but the thing is, carry should be changed to come.. in spanish, the word 'come' for car is favoured more (i learnt it in school) and carry is more used towards a cart? please just change that word. edit: please can you add a page where all the words you've learn in lessons are added on that page with the topic name of where those words come from: e.g travelling vicar aeropuerto el malta food quest hero"
duolingo,4,0,"it's good, i learnt spanish quite quickly but there's something up with the microphone part. it use to work for me when i use to use it but now whenever i press it, it says it doesn't work :( could you fix that for me please? also i'd like to see more variety on learning. so far there's only stories and classic lessons but it would be cool to have other ways too"
duolingo,4,0,as a virtual beginner it has given me a good start. i find i can now read french somewhat but have some difficulty with understanding speech at normal pace. slow speech i can deal with. sometimes the voice audit is not brilliant. as a bit i have had to also learn american english. but that's fine.
duolingo,4,16,"domingo is an amazing pp for learning a new language! there is nothing i dislike about the pp. the only problem i've come across is this weird pitch. when i open the pp, it often says ""there was a problem with the connection"" even though my wife is fine and i can access other wife required applications just fine. it may be a server thing. but besides that, this pp is definitely worth your time! i highly recommend it."
duolingo,4,3,"fun. easy to use. i think it helps to see the russian spelling of the words. however, it needs to teach the russian alphabet first i think. so i suggest you do that on your own. i would like to be able to play the phase after i select the russian words for it, but if you click check you can't. overall it's good for a free pp, but i never used roseola stone so i don't know what i'm missing."
duolingo,4,1,"the pp seems pretty good, lots of repetition, which is necessary to learn a new language. they just kind of speak in new words here and there, so the vocabulary increases little by little. the only thing is, i don't understand how the crowns that we earn are used. i wish the pp would explain better"
duolingo,4,0,i enjoy the pp regularly but there has been an update that makes finishing some lessons impossible on my phone (samson). and problems i had in the past weren't replied to via email. other than that my experience has been pretty good. (i think developer have fixed that issue. have not had it recently 1/17/20)
duolingo,4,1,a pleasure to use and fun at the same time. the leagues make it a bit more competitive and motivation if you need it and the comments system allows you to learn from others as well. quite adjective once you move up the leagues. personally i would prefer more spoken challenges but otherwise a great pp!
duolingo,4,3,"very good pp, good lessons design, balanced and very adjective, unfortunately like for other apes you need to pay to get unlimited time and avert free, but for beginning is more than you need, before you use all hearts its enough to learn the pp and decide if you want to buy premium, i will definitely, knowledge is priceless! 4 stars :)"
duolingo,4,0,"domingo is a great pp for casual and on the go people who want to learn a new language. i think that the home screen with lessons is clear, and it is easy to switch between language courses. its built to teach both beginners and pro, and its smart to let the learner reply lessons that they previously completed. i do think that do would benefit from teaching the letters or alphabet in the languages that use an alphabet."
duolingo,4,0,this is a very helpful pp for learning any language. it's super fun and very interesting. the only problem is felt is that it shows that the heart will replenished in 5 hours but even after leaving it for whole night. it never goes beyond one.
duolingo,4,0,"really good if you speak english and are not trying to learn a language with a different alphabet. but the option you have if you are speaking german are very limited... they keep adding languages though, so let's hope for the best! :)"
duolingo,4,1,"a fun way to practice your language. i am studying french with a teacher and use domingo as a small additional resource to support my learning process. i particularly like when something of my actual lessons is repeated in the pp, and i actually know what it's about! good for vocal, but wouldn't use it as a sole source personally."
duolingo,4,0,"good but a bit too much repetition sometimes maybe not in all languages , but it is in the language i am learning. there is still a lot of room for development in this pp it is good but they can make it amazing. i honestly like it and use it everyday. i started turkish and a friend of mine started spanish, in this pp he has few more option than i."
duolingo,4,3,"great selection of languages. pp is free, but you can upgrade to get no as and some other peaks. even with free version, you get the same content, so you won't learn faster or better or more with paid version. you can compete with others, but the competition is more based on how long you spend on lessons and your consistency as opposed to who knows a given language better. awesome pp if you want to learn a language but don't want to drop hundreds of dollars on a class or a paid program."
duolingo,4,0,"i love this pp for learning italian. i wish that there weren't points and other unnecessary ""fluff."" i don't need it to be a game, i just want to lean the language. it's very helpful though and the variety of speaking, writing, reading, and watching opportunities keeps it interesting."
duolingo,4,0,"i would prefer slightly more in the way of questions requiring you to pull words entirely from memory and in full sentences (as opposed to watching pairs or filling a sentence in from a pool of potential words). however, overall i am really enjoying using the pp and feel like i'm progressing towards fleecy in german."
duolingo,4,2,"great pp! helps me learn the language that i want, but is a little confusing. i wish there were ""pronunciation video"" or a ""how to pronounce button."" i'm having a bit of trouble with some of the words, either they say the words to fast or its hard to pronounce."
duolingo,4,0,"i love a lot about it.certain things can bare fixing and better explanation. example, give been taking japanese now for a about 5 months, so i no natasha is feminine way of saying i, and only used by men in formal situations. ore and you are typically used strictly by men and if i remember, ore tends to lean formal, you in. by the way, in japanese, sayanaro is a very sad phrase u say when all never see someone again, like, when u're dying. i highly recommend fixing as much as possible."
duolingo,4,15,"the pp is better with uncommon languages. spanish, for example, has a limit on what you can learn per day, which doesn't exist on some other languages. but the drawback of those uncommon languages is inconsistent audit clips. some sound like they're from the inside of a tin can and are really hard to make out. it's a fun pp, and adjective. worth checking out at any rate."
duolingo,4,0,"greatest pp on the market for learning a language, and it's completely free! but it would be even better if it also had the ""tips"" section like in the desktop version, the one where grammar rules etc is explained in more detail. that would make things much easier. until then, 4 stars."
duolingo,4,0,"this pp is really great for beginners to learn new languages but that is also its limit. what's really good about this pp is the fact that it's free. you have a 5 heart system that if you lose all your hearts, then you either buy domingo plus or you can take more practice, to earn 1 heart back. the practice tests are unlimited giving you a truly free experience while also encouraging you to practice your language more."
duolingo,4,6,"i really like this pp and it helped me immensely to learn italian. i am using it currently to study russian, but it really annoy me that there aren't any ""tips"" like in the desktop version. it would be really, really useful to have it in the mobile version too. also the shop has few things to buy, you could also give that an update. these are the only things that stop me giving this pp 5 stars."
duolingo,4,0,"i kind of only download it for the meme and i was pleasantly surprised by how amazing this pp actually is! it's easy to use and makes it has a lot of languages to learn! it works amazing and i use it to practice my japanese. it's a great learning pp but i do have some comments. i think there could be a bit more explanation because sometimes i have need to goose stuff because it isn't explained in the pp. also the japanese pronunciation are a bit off sometimes, but i still love it!"
duolingo,4,0,"definitely good start into languages, not sure the repetition engine (i have rather bad memory) so i use supermemo own flashcards as boost. if you think about learning language use it. i tried twice but the real start was domingo. what i do not like is mostly repetition the whole lesson (chapter) , it gives you the picture of eg the car with easy choice of an answer and next asks you how is the car in learned language so you answer which gives you false impression that you know this word."
duolingo,4,1,"love it & just want to keep playing! just wish i could retaken the placement test. i feel something went wrong. when my fiance & i took one together on his phone, the questions were much harder & i knew most of them & it put us at a significant higher level then the test that was on my phone& i did alone. what gives?"
duolingo,4,0,"minor issues but mostly great. the main issue is that when i spend lights to test out of different lessons, my progress is lost within a few minutes after i pass. there are just a few subjects that do this every time i make it to gold."
duolingo,4,0,"domingo is a great resource for learning new languages. i am currently learning french. i have one problem though. the pp is restricting me from proceeding forward with my lessons because i am apparently getting an answer incorrect. i have checked the correct answer multiple times and retired the question. everytime i answer,with what should be correct, i get the wrong answer button. i'm extremely agitated with what is happening and hope the problem gets fixed."
duolingo,4,9,"this is a very good pp for learning a language, especially since it is free. i have been learning spanish in class for 7 years and i often find that it helps me brush up on certain skill. however, i wish that they would offer more advanced content sometimes. for example, they often have you translating a spanish sentence to english, however i feel that we should be practicing translating from english to spanish. we need to be able to produce the language we're learning, not the client one"
duolingo,4,2,"domingo is a great language learning pp, but it's not perfect. i am learning chinese and japanese and domingo has taught me how to read, hear, and talk; however it didn't teach me how to write. users are also not able to customize the theme of the pp or change the voices of narrators. on the bright side, tests are simple and beginner-friendly, but it won't allow you to be very proficient in the language you learn. it gives tips on each lesson module, but there are no external links embedded."
duolingo,4,6,"easily one of the best language learning apes. huge motivation and well paced, with a great selection of languages. the one issue i've run into is that i have no need to learn to read the languages i'm learning, but there's no way to include transliterations with native text (or turn off reading questions), so any reading question that doesn't include the ability to press a word for the audit becomes a guessing game. 4 or 5 of those questions in a row really details a study session."
duolingo,4,0,"good, could be better if we could save up more then 5 hearts in the free edition, or less time for hearts to replenished. otherwise, in general pretty good pp, also i got a translate this sentence question wrong because of my capitalisation (from russian-> english) once :[ but i guess that fair since english is the language i do know, kind. p.s. i recommend learning russian if your american so when we get enslaved by put we wont get worked as hard in the zoology. :)))"
duolingo,4,0,"i find this an incredible resource for learning french and for school and it has improved my language skill immensely. the addition of the stories to french have made it much more enjoyable. and the leaderboard adds a bit of competition which motivate me to keep going. i do wish the irish was better, i cannot access the game notes on the pp on the phone, there isn't much auditory to learn the sounds and there wasn't an addition of stories. hopefully this will change with a further update."
duolingo,4,3,"i love this pp, but i have a complaint; this is directed at the hebrew course for english speakers - why is there no option to learn the letters? the first lesson is called letters, but it doesn't actually teach you the letters. i can't learn this language if i can't read it, and there is no option for an alphabet guide. the languages that don't use familiar characters are frustration because there is no reference for those unfamiliar characters."
duolingo,4,3,"i actually enjoy this pp quite a bit, the reason why i gave it four stars is because there was a pop-up advertisement that said if you got your friends to join that you would get a week of free unlimited access. i got two of my friends to join which means i should have two weeks of unlimited access yet for whatever reason this does not appear to be the case. any assistance to resolve this issue would be greatly appreciated, dance schon!"
duolingo,4,1,"domingo is a very nice, efficient pp for learning languages, which has become a hobby for me now. something happened, though, and unfortunately i can't give my full 5 stars. i took a test to advance through a lesson which i already know enough about, which i had to use 5 lights for. pp crashed in the middle of the quit. once i restarted the pp, i'd lost the lights and need to use 5 more lights again. can something be done about this?"
duolingo,4,1,"i love this pp! i'm learning latin, because as a writer, it's something that i've always wanted to do. domingo is terrific for folks like me, who instinctively ""get"" language and how it's structures. the only thing i think that would make the pp better is not only a translation, but a brief explanation of your error when you get something wrong. that's it. the hardest thing about domingo for me is slowing down so i don't get too frustrated - but that's completely on me."
duolingo,4,0,"it's been a good year learning with domingo. i wish every language had the same stuff as others. i hear some languages get ""stories"", which sounds interesting. on the plus side, japanese (my chosen language to learn) is getting another update early this year. it would be cool to try out the is characters because that sounds more engaging, alas i'm on andros. lights don't get much use at the moment, so it would be good to see a way of utilizing them more. thanks for teaching me, do. ありがとう！"
duolingo,4,16,"fantastic pp. if you want to learn a language, and quickly and easily, this is the pp for you! i wish i could contribute to free education but i can't afford it with the cost of life, adding another $12 (and) pm is too much. i understand you need to get paid but give me a monthly subscription of say $2-3, with the option of paying it all front? i would pay that. and probe not even use the pp for a year.. just putting it out there is pay $papa"
duolingo,4,2,it's been okay. maybe there should be tips when things are wrong because based on previous lessons you would swear your answer is correct then to find out there is some hidden rule. i think some of the lessons are way too repetition and it takes forever to finish a tier. but it is quite helpful . ink how we can make it more interactive though . perhaps a chat?
duolingo,4,1,"very good learning pp but it needs an option for a family subscription if there is more than one person learning. i don't like the ""limited hearts"" system that penalties mistakes. i do like the fact that my plus subscription covers more than one language - great for refreshing school languages as well as learning new."
duolingo,4,1,"really enjoy daily lessons; i feel like it's helping me actually absorb the language rather than just drilling it into a rose format. the only real downside is that it is constantly trying to game-if things, and i'm a college student who really doesn't need constant distractions from the pp notifying me about leader boards and pushing for my valuable time- i don't have a single reminder that i could set to daily, weekly, whatever, but it's kind overboard right now."
duolingo,4,3,"makes it fun to learn another language i did not give 5 stars as i feel that there still room for improvement. one suggestion is to have more tips, guideline especially when it comes to sentence construction. i am studying japanese now, and i have to regularly goose to understand some concepts (wa, ga, ka, etc). there is a forum and while the comments are useful, i can't always filter which is exactly an ""opinion"" or an actual correct answer.."
duolingo,4,5,"great pp! lots of fun to learn on it and clean graphics. i wish they had more 'side lessons' you could get with the rubles etc, as well as even more languages. i also think it'd be good to include more in the beginning lesson brief before each circle, sometimes you're just guessing what a word means based on the option because it just wasn't covered. more visual kinds of learning would also be great. but overall would still recommend!"
duolingo,4,0,"all round it is a wonderful pp, i have been using it for the past time now and it really motivate you to study everyday and not only that it make sure you grasp the knowledge of the language and gives you award for studying hard. also it refreshed your past courses to make sure you don't forget what you have learnt."
duolingo,4,4,"this is really a handy little pp to help teach you language basis. easy to get the hang of. quick to introduce higher level content. my only issue is how hard they push the paid program. it feels like the free pp is more of an advertisement/trial for the paid pp. in the free pp you have 5 mistakes before you have to wait 4 hours to move on. paid pp there isn't a counter. paid pp offers office content, free pp doesn't. free pp has tons of advertisements."
duolingo,4,0,can you add a feature that lets you save progress you made in an exercise? some of the tying exercises take me some time and unfortunately if i get cut short i have to start them. i dont need a specific exercise saved. its enough that you just start the exercise but with the number give done right already allocate so i dont lose progress.
duolingo,4,2,fun and adjective. i have my doubts i'm saying things correctly. there doesn't seem to be a way to check that within the pp even though i'm using headphones with a microphone. at this point i suspect i'll be able to understand more than i can speak at the end of this language course. but i'm having fun.
duolingo,4,1,"i started using this pp once before but quit because i didn't find it helpful. however, i have begun to use it again and find that the more involved in the lessons the more you learn. as you progress you are not just selecting an easy picture as a response to a word. i would have given a fifth star if the in game currency had more uses. very easy to buy the three items."
duolingo,4,0,"its great for me, but my sister's version suddenly has hearts while mine doesn't, and i don't understand why? what is the purpose of these hearts? in my opinion they're merely hindering the learning experience. when i saw the feature my enjoyment for this pp suddenly decreased. please take it away, its not doing you any favors."
duolingo,4,1,"this is a solid pp for getting an introduction to just about any language. i like to practice with this pp for a couple of months before i go an international trip so that i'm not completely lost when i arrive. i gave it 4 stars because there are bags from time to time. foi the sound won't play or the images won't show, but it's rare, and not unusual for a free pp. the thing i really don't like is that there is no way to report these bags! otherwise, i think this is a great and useful pp"
duolingo,4,2,"this is a great pp and i am enjoying using it and learning french. my only problem with it is that it uses american english and wants me to translate french into the american equivalent. we don't call the underground the subways and we call them shops not stores, we go to the cinema, not the moves and then there is the clothes issue etc. i don't want to be told i am giving the wrong translation when i am english and i am providing the correct up english translation."
duolingo,4,5,"i started with domingo several years ago when it first came out. the learning design has improved practically. the pp used to be harshly punitive on earners who did not practice every day, which i found deeply disheartening. now the multi-tired reward system encourages earners to come back for more. the program now features better corrections and practical grammar. i am very happy with the work the domingo team has put in to make this pp the best learning experience possible."
duolingo,4,0,"great pp, obviously v good programming, i have experienced no technical problems at all, and love the overall design. users just need to be aware that there is a lot of repetition, if this is not your learning style, it might not be the right pp for you."
duolingo,4,0,"this is a great webster and pp, and i really appreciate how it works without buying plus. it's helped me learn a lot of spanish. (stories being made available on the pp is great, thank you.) one thing: please, please change it so if we start a lesson before midnight (and when we finish, it's past that), we don't lose our streak. it is very bothering and discouraging, especially because the point of streaks is putting in effort every day, and starting a lesson is certainly putting in effort."
duolingo,4,3,"really well-paced lesson structure that regularly judges you to keep up the regular practice required to actually learn a new language (or multiple languages if you fancy it). the league system this pp employs gives a competitive sense that encourages further improvement, too. i will say that the regular nudging can get a like annoying sometimes, though. perhaps that is an effective way to good one into learning more, but it does tend to fill one's email into."
duolingo,4,2,"i love it! however it would be nice if you could set your sleeping time, because i always practice right before sleeping, which is usually around pm- am. because of that it often kills my streak because its just past midnight. also the feedback function just wanted me to share my opinion together with the current pp version to my friends. please look into it."
duolingo,4,2,"this pp has been really good at giving some basic lessons. a couple of things that would make it even better though; being able to look over past lessons for reminders if you haven't been on the pp for a while, and have some sort of vocal dictionary of all of the words you've learnt so far. other than that i've found this pp really useful at learning some key vocal and sentences."
duolingo,4,0,i like the way the leaderboard works. it gets you motivate. but the way this reaches you can be a bit confusing. for example i am learning japanese and at the beginning i was learning some numbers but it taught me 1 through 7 except 5. that just doesn't make since.
duolingo,4,1,"it's a great way to keep your mind active and learn another language. there is room for improvement though. i think if they made it so you could hear the sound of new words /phrases when they're presented it would help learn faster, in my opinion. also it would be beneficial if you could chat with others, perhaps someone that speaks the language you're learning to help get used to writing in a conversational manner and someone trying to learn our language could chat with us for practice too."
duolingo,4,1,"highly adjective and fun way to learn. only improvement would be to describe new words, and how they are used, as they are introduced. it can be quite frustration, running out of lives, trying to guess what a new word means."
duolingo,4,0,"this pp is one of the best useful pp that i have ever known! but recently it has a big problem i can't hear a voice of speaker so i can't know the correct pronunciation! i updated it,i delete and again installed,i loved out many times,i used headphones! but it didn't work do you know what is the problem? i should work had but with this dilemma i can't :("
duolingo,4,0,"it is a fun, quick learning pp. as someone who was client who is trying to regain skill it takes quite some time to get to some challenging exercises even with the paid version. i'm not sure how well it would work if i didn't already know a lot of the language. it would be good to introduce new words with pictures of video as direct translation is not the best way to truly learn a language."
duolingo,4,0,"overall, this program is fantastic, and quite fun. what prevents me from giving a 5/5 is the fact that it's sometimes hard to figure out how to pronounce certain letters. an guide on how to announce, or a poetic breakdown of words would be an amazing help."
duolingo,4,0,"this pp is great if you want to learn another language, whether you have virtually no time or a ton of time. it has a very wide variety of languages, including endangered languages, such as naval, and hawaiian. the only thing i dislike is the heart or life system, i don't understand why if i get it wrong, i need to use gems or practice, or whatever to complete another lesson. over all this pp is amazing and i total recommend installing this and using it daily. absolutely outstanding <3 this"
duolingo,4,0,"the pp is great, but for such an established company i was expecting more in terms of transitioning from casual learning to more serious, i.e. weekly email with lists of words learned, breakdown if lessons , etc. i would gladly pay for that. the lessons are great thought for casual learning. au wiedersehen!"
duolingo,4,0,it's really great pp to learn new languages and it's quite helpful but there's bug that doesn't let the pp to play the pronunciation of the sentences and i don't know how to fix it and it's really annoying cause i can't listen to the voices which are on the pp! please take care of it. thank you.
duolingo,4,0,"this pp is fun way to learn new language, they focus on read, write, speak in way of quit/puzzle/paring which keeps you engrossed and keep learning and scoring. my only suggestion is to them is to make this pp more strong on pronunciation learning. overall, happy to use this fun free learning pp."
duolingo,4,0,"a breeze to use. although occasionally it's strange that the quit questions are already answered in proper order. wondering if it's a pitch or oversight. other than that, the pp has been great and has helped immensely in my acquisition of the language."
duolingo,4,0,this pp is great and very easy to learn with. however i have a major problem with it. i cannot advance any more because i cannot reach the buttons with the answers and nor can i stroll down to reach them. i am using a blackberry and perhaps the keyboard and shortened screen are the cause of this. but perhaps this can be fixed?
duolingo,4,1,"it's the best language pp that there is! 👍but, you do need lives. i just don't agree with the idea that you need to do a practice test, to get more lives once you have used them all. also, the people who speak, so that you can answer are hard to hear/understand properly. thank you for creating domingo + the 🦉is so cut. x x x"
duolingo,4,12,"so happy to learn scottish garlic but the american english requires a level of translation for english. a bit buggy in the andros, how i was taught to pronounce things at garlic classes by native speakers in glasgow can be different as well as different phrases. but i do love the format, ease of use, cracking of progress and my vocabulary is growing. thank you!"
duolingo,4,0,"really helpful overall, with a few issues. i'm doing the japanese lessons, and there a couple of things other users have mentioned as not quite correct. as long as you do the research on your own, you can figure these issues out. overall, fun and useful!"
duolingo,4,0,"it's pretty good. the only thing i would change is the lives. it's annoying to mess up 5 times and have to wait so long for lives again. i wish you could just watch an ad for them all back. also when i was trying to learn hebrew, it would have been nice if they taught the letters better. and individually."
duolingo,4,0,"it's a easy pp to deal with..you can learn a language at home saving money and time, it's good!! there are some problems like limits of hearts if you don't sign it .. but it's ok i recommend it!!"
duolingo,4,0,this pp is a great way to learn how the speak in a different language. my only problem is that if you take a break off the pp then when you come back you might not remember clot of the translations. it might be better if you were put back a level or two once you've had a break.
duolingo,4,0,may not be equal to a fully comprehensive language course but does a very good job of introducing the beginner and intermediate levels of learning a language. though i wish there were more guides to help learn new pronunciation. overall a good pp worth your time
duolingo,4,0,a good pp but would maybe be better being taught about the verbs and sentence construction at the start of a course. also a dictionary you could access to see what words you have learned for reference would be really good as well.
duolingo,4,0,has a wide variety of languages that reaches a good spread of vocal. you are expected to pick up grammar as you go which can get difficult with some languages. it has a decent amount of updated and a great online community. my only issue is the courses being too short to learn to a high standard only from this pp. would recommend to users discovering their passion and sharing experience without investing money
duolingo,4,1,"4 instead of 5 stars due to no context being given (but i'm getting that elsewhere). would be three as sometimes i get something wrong for a type, but other times i get something right with a type. other small issues, too, but back up to four stars for overall being highly effective."
duolingo,4,0,it's kind of admitting. there's usually an owl that pips out during the exercises for encouragement. i work really hard and pay for plus and used 1000 gems to get the super do owl and now there is no owl at all. i have checked my settings. i'm upset that i lost 1000 gems for nothing. so only 4 stars till i see my super owl.
duolingo,4,0,"definitely recommend for a serious practice that you can enjoy at the same time. i'm currently working on 4 languages and i could never have imagined that before, especially without any major stitches."
duolingo,4,12,"very useful pp. what is a little frustration though is that they don't really have ""lessons"" - everything is a quit, so you learn new vocabulary by guessing right or answering wrong. i haven't had any grammar reasons from domingo, but as a supplementary tool to a language program, i definitely recommend it."
duolingo,4,0,i tell you it is worth the paid version i was frustrated with the free version i love this pp it has really helped me expand my vocabulary and understand verbs the only reason why it's not five stars is because i'm not that great at spanish yet ll and i think it would be nice to have practice conversations somehow in the pp not just random things like your cat is pretty.
