rosettastone,4,0,i enjoy learning phrases instead of just individual words at a time.
rosettastone,4,0,communication should be free!
rosettastone,4,0,my phone doesn't capture my pronunciation very well but the lesson was clear and easy to follow.
rosettastone,4,0,good pronunciation drills.
rosettastone,4,0,interactive and information .
rosettastone,4,0,good job with having you repeat words so you retain it with images.
rosettastone,4,0,works smoothly.
rosettastone,4,4,"a little frustration, however, i'm absolutely sure, it doesn't hurt to practice my pronunciation over & over, ll!"
rosettastone,4,8,"even though there are no direct translations, it's easy to pick up on what's going on by looking at the pictures and noticing patterns."
rosettastone,4,0,i mean using pictures to teach vocabulary is great but i think learning grammar will be much clearer and less ambiguous if learned directly and then aided with visual rather than having them figured out solely from pictures.
rosettastone,4,4,i love this pp but i wish that there was more organization with tense that go along with each verb.
rosettastone,4,2,"thankful, it doesn't prevent you from progressing through the lessons by not passing them."
rosettastone,4,51,"i have lots more comments, no space to write."
rosettastone,4,0,"not complicated once engaged, and defiantly allows to learn at your own pace"
rosettastone,4,5,marvelous interactive pp.
rosettastone,4,0,especially considering i have no previous experience in makarin.
rosettastone,4,0,"so far works great at voice recognition, not really clot of english explanations, but i believe its favoring pronunciation and a degree of memory associations between calling out singular subjects and multiple."
rosettastone,4,0,great pace and carefully put together.
rosettastone,4,0,"avoids the ""tourist"" phrases and uses every day phrases."
rosettastone,4,0,only comment: not sure what you are buying when subscribing!
rosettastone,4,0,i have learned very many words and phrases.
rosettastone,4,1,it helps you identify new words with audit and video guides.
rosettastone,4,0,"really like the pronunciation section, it definitely helps me."
rosettastone,4,0,"easy interface, various exercises, and office option."
rosettastone,4,1,"i just started, but i'm enjoying this program."
rosettastone,4,0,great drilling and pronunciation checks.
rosettastone,4,0,good space-repetition learning.
rosettastone,4,0,the utterances are clear.
rosettastone,4,0,i love the games and stories also.
rosettastone,4,1,"i love how it feels like i'm playing a game, but actually learning a language at the same time!"
rosettastone,4,1,not at easy at first but with repetition and commitment it all becomes clearer with each learning day .
rosettastone,4,0,needs more interactive conversation
rosettastone,4,0,very intuition and comprehensive.
rosettastone,4,0,it's fun but i'm not sure i'm retaining a lot of the words but i'm not sure if that is the goal with this learning
rosettastone,4,0,no translations but other than that is good
rosettastone,4,3,there are also some inconsistency between apes/platforms that while minor are still annoying.
rosettastone,4,0,makes learning simple and step by step
rosettastone,4,0,it's very interactive.
rosettastone,4,0,good break down thus far.
rosettastone,4,1,challenging but fun!
rosettastone,4,0,i already learned new words
rosettastone,4,73,"this pp is hard, but fun and worthwhile if you are willing to put two hours everyday into learning a language."
rosettastone,4,0,"it's slow, but fun."
rosettastone,4,0,it is hard at first but you will have fun with this pp
rosettastone,4,0,good program but more like guessing game.
rosettastone,5,0,the pp looks really natural when used on a phone and is intuition.
rosettastone,5,1,"the pp is all about repetition so that at some points, the words stick in your head quite naturally."
rosettastone,5,52,i only thing i had to goose was some help with masculine and feminine words.
rosettastone,5,2,i love this program so much because not only does it teach you how to read and say the words but emphasized on pronunciation as well.
rosettastone,5,2,adding pictures to the words for association is absolutely the top layer of sprinkled one needs to learn effectively.
rosettastone,5,103,"also, might i just say that your pp design is pretty intuition, easy to navigable, because of it's rather sleek interface."
rosettastone,5,0,"this pp is an excellent addition to the desktop application, allowing study to continue when not at home."
rosettastone,5,4,"rather than rousing on written exam, it actually helps you develop your basic intuition in conversations--which is what most of us really want."
rosettastone,5,1,it's easy to learn and its speaks the words very well and you can learn at your own pace.
rosettastone,5,0,super easy to use very interactive i love how it encourages you to practice speaking the language are you learn to read and recognize phrases and word/characters
rosettastone,5,0,very immersion experience with visual written and vocal learning aids
rosettastone,5,0,"wonderfully easy way to jump in with the languages, and brilliantly bite sized lessons."
rosettastone,5,6,"easy to use, learning made simple, effective results and the speed in which i learned with their plan was amazing."
rosettastone,5,0,goes over vocabulary in detail and gives plenty of opportunities to practise pronunciation.
rosettastone,5,0,"seems not only easy, but is designed to pick up throughout the day which helps with how language acquisition actually works in our brains."
rosettastone,5,0,super interactive and integrated speaking.
rosettastone,5,0,intuition learning with pictures.
rosettastone,5,0,very fun and interactive.
rosettastone,5,0,i like that it is more natural like a child would learn.
rosettastone,5,0,seeing objects and hearing words.
rosettastone,5,0,this pp has a beautiful user interface and the lessons are really fun to take part in!
rosettastone,5,0,takes a few to understand their lesson plan but it's set up extremely well.
rosettastone,5,1,very helpful and existing to be able to start catching words spoken for others in their native language
rosettastone,5,0,very educational and interactive!
rosettastone,5,0,the fact that you can learn day to day basic words that are used in spanish is pretty cool.
rosettastone,5,0,just doing the trial i can see that it helps you learn in a way with repeated lessons and intuition ways reinforce what you've learned
rosettastone,5,0,easy and interactive.
rosettastone,5,0,this pp is interactive it helps you with pronunciation i enjoyed the first lesson
rosettastone,5,0,no wonder is not fully free
rosettastone,5,0,very nice and intuition teaching.
rosettastone,5,0,"love the mixing of challenges, plural, masculine, feminine, and voice."
rosettastone,5,0,you be surprised how well this works.
rosettastone,5,0,easy to understand and broken down with pronunciation
rosettastone,5,31,"roseola reinforced what i've learned, introduces additional vocabulary and grammar, and it helps me learn to think in the new language without mentally translating."
rosettastone,5,31,i like best the exercises that seem conversational and expect a natural response from me.
rosettastone,5,27,"this pp intuitively reaches you how to listen for words- being said by native speakers- reaches you how to connect which word is which, and develops language skill unique and very effectively."
rosettastone,5,48,you can set your own level of difficulty for the pronunciation which provides a real personal challenge and learning curve.
rosettastone,5,47,"i've tried domingo, which is free, but roseola stone tests your pronunciation much more accurately, and introduces new words by building on existing phrases that you've learned, which is a much more realistic and immersion way of learning than learning individual words in isolation of phrases."
rosettastone,5,2,a lot more fun and interactive for me as an adult compared to when i was learning as a child.
rosettastone,5,2,especially with pronunciation cubs.
rosettastone,5,2,repetition as key to learning by seeing written words as well as hearing native speakers say words to be repeated back by learner to teach device.
rosettastone,5,2,i'm using my smartphone.
rosettastone,5,0,bit i love all the different pictures and reminders each day to study.
rosettastone,5,0,my daughter (age 7) is making such amazing improvements in pronunciation because of the audit feedback.
rosettastone,5,1,no annoying pop up as.
rosettastone,5,1,repetition is awesome.
rosettastone,5,1,had a hard time learning a language but this format is great for me because i like being able to have inconsistent practice patterns and keep my skill sharp occasionally
rosettastone,5,0,really like word and picture association.
rosettastone,5,3,no intermediate language required.
rosettastone,5,0,good graphics user interface (gun).
rosettastone,5,0,there are just too many some features this has❤ that!
rosettastone,5,0,"game,"
rosettastone,5,0,it uses speech so you can practice speaking in the language you want to study and it's really easy memories all the words!
rosettastone,5,1,to don't realise how naturally it comes until you think how many lessons you've done with no translations at all.
rosettastone,5,1,very interactive.
rosettastone,5,0,really interactive and natural way to learn
rosettastone,5,0,really interactive!
rosettastone,5,0,"great way to learn and understand language using pictures, sounded out audit, and even recording your voice letting you nail that pronunciation!"
rosettastone,5,0,"great visual, and audit guidance on learning a language"
rosettastone,5,0,it is invaluable for someone learning a language without a teacher as it subtly reaches the languages rules and reaches correct pronunciation of difficult words.
rosettastone,5,0,interactive.
rosettastone,5,1,great pp - very engaging with audit visual elements that keep me active.
rosettastone,5,1,the break down of words is very helpful and so are the pictures.
rosettastone,5,0,voice recognition is highly intuition.
rosettastone,5,0,"very good, very unique, allows u to match images with the words in the language"
rosettastone,5,0,great interface.
rosettastone,5,0,intuition clean interface.
rosettastone,5,0,great exercise ideas
rosettastone,5,0,really understanding how its said and written for plural and singular forms.
rosettastone,5,0,clear pronunciation of phrases reinforced with visual.
rosettastone,5,0,the lessons are fun i particularly enjoy the pronunciation portions
rosettastone,5,0,excellent quality!
rosettastone,5,0,pick up audit well.
rosettastone,5,0,no english translations.
rosettastone,5,0,extremely interactive.
rosettastone,5,0,"really helps joy my memory from high school and has a great rotation between reading and picking the right phrases, repeating phrases and pronunciation"
rosettastone,5,0,great for learning how to speak and correctly pronounce words.
rosettastone,5,0,love this it doesn't give answers in terms of words mean words but rather helps you learn via pick and reasoning
rosettastone,5,0,i am a slow learner and appreciate the ability to visit assignment.
rosettastone,5,0,good clear pronunciation to repeat and practice
rosettastone,5,0,very good speech recognition and immersion interactive excersizes
rosettastone,5,0,great place to learn new sentences and words and pronunciation
rosettastone,5,0,loving how easy this pp is and the interaction also the pronunciation is on point
rosettastone,5,0,look no further!!
rosettastone,5,0,forces you to stay engaged in a fun way.
rosettastone,5,0,great interactive lesson.
rosettastone,5,0,excellent because it helps with pronunciation.
rosettastone,5,0,i love it i'm learning not only new words but proper pronunciation
rosettastone,5,0,i like the pronunciation feedback!
rosettastone,5,0,big upgrade from the previous version
rosettastone,5,0,fun so far but grammar and profound are difficult
rosettastone,5,0,easy and short lessons to break up throughout the day.
rosettastone,5,0,getting into it repetition helps good free pp
rosettastone,5,0,very amusing with interactive method
rosettastone,5,7,and being someone who is generally pretty scatter trained it offers a completely non distressful and straight to the point way for me to learn without feeling like i'm studying or being repetition.
rosettastone,5,0,nice pace.
rosettastone,5,0,"absolutely excited with it, from one perspective it looks like a game which challenges your ability to remember things, from other perspective - this game ""attacks"" multiple senses at once which sometimes makes the fact of learning unnoticed."
rosettastone,5,0,"great methodology, non trivial situations from real life, interesting stories by their own (not to mention that they are in different language)."
rosettastone,5,0,it reaches in a very practical and natural process.
rosettastone,5,4,amazing game.
rosettastone,5,0,i have only gotten as far as pronunciation and of course i'm able to identify the words in basis but i feel it is being thorough.
rosettastone,5,9,my friends are all super jealous and said that i could teach them.
rosettastone,5,2,i feel like i am learning quicker and remembering words and phrases more easily with their unique method.
rosettastone,5,1,"to be honest when i first started this i was skeptically, the lesson seems too easy and not that interactive."
rosettastone,5,0,i actually feel like the lessons are sinking in.
rosettastone,5,8,"the pp doesn't provide traditional methods taught in school; the pp makes you think about what you are saying with several visual examples, and also helps measure your understanding and pronunciation with each example."
rosettastone,5,8,"it's fairly easy to use, and the lesson plans come with set time frames that are typically short and sweet."
rosettastone,5,18,each lesson build on the previous material.
rosettastone,5,5,it keeps you motivate and not board because of different aspects of learning and also because of high quality pictures for visual earners like me.
rosettastone,5,0,the 30 minutes a day lessons fit easily into my schedule and build on prior lessons.
rosettastone,5,0,comprehension is based on cognitive recognition and repetition.
rosettastone,5,22,the high yes pictures are pretty but also very helpful.
rosettastone,5,18,"roseola stone for visual & vocabulary, and pimsleur for in-depth audit."
rosettastone,5,117,"you start with very easy lessons with very short sentences, backed by textbook-like photographs."
rosettastone,5,4,"short version (with no story) it's good and repetition with several learning style by making you speak, look and listen to the words and grammar."
rosettastone,5,8,it works as intended: teaching through repetition and memorization.
rosettastone,5,8,"it does this thou audit, visual, and voice recognition aids."
rosettastone,5,4,"however, this program is wonderful is very interactive in the psychological aspect of getting your brain to reinforce and remember the words."
rosettastone,5,4,it's all about repetition!!
rosettastone,5,61,"dont worry if you dont know what a phrase means, just hold down on the phrase or picture, and press see translation, it's as easy as that."
rosettastone,5,61,there are different categories that you can choose from for what kinds of words/phrases you want to learn.
rosettastone,5,2,very effective in teaching pronunciation.
rosettastone,5,0,that way i can division it in my head instead of having to translate it over first
rosettastone,5,1,"you attach sounds with images and ideas, not to english words."
rosettastone,5,3,absolutely love the speech and communication breakdown technology and visual association!
rosettastone,5,1,"the system is really effective because it allows your mind to associate words with images, not their english translations."
rosettastone,5,0,"i really like the fact that phrases, sentences, words are not translated into a language that i understand."
rosettastone,5,1,english association can be confusing with asia languages because they're so different.
rosettastone,5,0,i love the images tied to words whilst pronouncing it all together.
rosettastone,5,0,they teach you like you are a child and immense you in the language.
rosettastone,5,0,"you will learn at a natural pace and be able to put pictures to words and be able to pick out the ones you have learned quickly, while implementing them in sentences."
rosettastone,5,0,unlimited languages at your fingertips.
rosettastone,5,0,no translations to feel bad about when forgotten.
rosettastone,5,0,"various features help not only learning to read and write, but to speak properly."
rosettastone,5,10,i can't believe how natural and quick this pp makes learning organ!
rosettastone,5,9,you are missing out big time if you dont try this.
rosettastone,5,1,it's fun to use and the lessons are varied so that they're not repetition.
rosettastone,5,1,it’s multisensory and intuition because its experencial.
rosettastone,5,0,"no as, no lagging."
rosettastone,5,0,very natural and immersion
rosettastone,5,0,"works well and keeps me engaged, but not sure how long i will retain the information this way."
rosettastone,5,3,breaks down into masculine and feminine as well as plural and singular in first courses.
rosettastone,5,4,the lessons are sequential and practical.
rosettastone,5,4,i have noticed that i am saying small phrases in my head when doing certain tasks.
rosettastone,5,0,especially in this format.
rosettastone,5,3,i love being able to learn at my pace on my phone!
rosettastone,5,0,i love that it rates pronunciation with colors.
rosettastone,5,0,the recommended half-hour daily practice session just flies by!
rosettastone,5,0,very fun and intuition.
rosettastone,5,2,wouldn't use this pp by itself though if you are a beginner.
rosettastone,5,4,"i'm slow at learning, and am able to go at my own pace."
rosettastone,5,0,reaches characters also
rosettastone,5,7,helps to understand the grammar and build up strong vocabulary.
rosettastone,5,0,"the design is relatively easy to navigable, though i do feel the lessons are best used in addition to other sources."
rosettastone,5,0,it's very helpful to hear the phrases and practice speaking.
rosettastone,5,0,this pp really helps you understand the language and pronounce it correctly at a reasonable pace.
rosettastone,5,0,"love this pp, it has been extremely helpful to me in learning chinese, it works step by step building confidence along the way in different situations... love it"
rosettastone,5,0,no translations!
rosettastone,5,0,good at picking up spoken words.
rosettastone,5,1,emphasis on picture learning and repetition makes it easy and fun.
rosettastone,5,1,no complex grammar exercises.
rosettastone,5,0,"easy to use, straight to the point, but effective only when you commit to using it daily."
rosettastone,5,1,i am impressed with the pp and all the lessons contained in it are easy to navigable.
rosettastone,5,0,"i love that there are pictures, sounds and a need to pronounce the words correctly as well."
rosettastone,5,0,i like the fact that i can pick up where i left off from home.
rosettastone,5,1,very intuition.
rosettastone,5,0,but i've found that it's amazingly intuition and fun to use!
rosettastone,5,2,i think this combined with couture video on learning common phrases in a different language and speaking to someone in that language regularly is key.
rosettastone,5,0,helps me with pronunciation and instinctually leaving new words.
rosettastone,5,0,"i also used this when i leader english, went for knowing almost nothing to being client in 5 years."
rosettastone,5,0,i love this immersion program with the audit and visual learning components.
rosettastone,5,0,"easy, interactive and fun!"
rosettastone,5,0,"thorough and easy to use, my only problem is getting it to hear when i repeat words and phrases."
rosettastone,5,0,really helps with pronunciation
rosettastone,5,0,very encouraging with words!
rosettastone,5,1,"endless learning for a reasonable price; quality pp, great interface, no annoying as."
rosettastone,5,2,"not my learning style but it's forcing me to remember words longer, and its fun."
rosettastone,5,0,interactive.
rosettastone,5,0,i like the concept/premise of learning via immersion in natural conversation vs. language grammar/theory.
rosettastone,5,1,"excellent way to learn spanish, moves quickly so you don't get bored with too much repetition, but enough repetition to help you learn."
rosettastone,5,0,excellent for word recognition and pronunciation.
rosettastone,5,0,"intuition, comprehensive & well paced."
rosettastone,5,0,i was skeptically but this really works!
rosettastone,5,0,"great interface, easy to learn with the immersion teaching, i can tell i'll be client in spanish in a few months"
rosettastone,5,0,this is not a step by step way to learn like in the books.
rosettastone,5,0,but a creative step by step way to learn languages.
rosettastone,5,1,it reaches by immersion and helps you learn tricky words with syllable by syllable pronunciation guides.
rosettastone,5,2,the pictures and pronunciation practice are really helpful.
rosettastone,5,0,this format works great with a busy schedule.
rosettastone,5,0,"i have issues with sticking to a goal but this makes it easy to stay on track, plus there method has helped me learn much faster and efficiently"
rosettastone,5,0,it feels like a game with a purpose.
rosettastone,5,0,fully immersion experience!
rosettastone,5,0,i believe the interactive voice option is what makes this a realistic tool.
rosettastone,5,1,no distractions but it takes a while getting used to if you're used to having organized characters.
rosettastone,5,0,"pronunciation parts are very difficult if you aren't in a quiet space, but otherwise very helpful!"
rosettastone,5,0,"audit, visual along with interactivity makes it enjoyable and obtainable."
rosettastone,5,0,"great way of leaning a new language, has audit recording to make sure you are pronouncing words correctly."
rosettastone,5,0,very easy to visualized and associate words with actions as pictures are used to match to phrases or words
rosettastone,5,0,feel like i am really learning to read words and proper pronunciation.
rosettastone,5,0,excellent in learning... great examples .. pronunciation... in real helpful you feel great ... and you will definitely fall in love with it
rosettastone,5,0,only been using it for a day but i'm already recognizing words and the visual learning really helps
rosettastone,5,0,simple and elegant interactive i coupled with really easy learning curve.
rosettastone,5,0,"fun, but moves a little slow for my pace."
rosettastone,5,0,extremely helpful!!
rosettastone,5,0,i love the communication and interactive learning.
rosettastone,5,0,i feel encouraged that i can actually learn multiple languages relatively quick.
rosettastone,5,0,"excellent pp easy, organized gives you chance to practice different skill and it's kind intuition."
rosettastone,5,0,what a nice pp .. visual.. vocal ...interactive.
rosettastone,5,0,almost addition.
rosettastone,5,0,powerful and authentic teaching method.
rosettastone,5,0,i'm learning new words as i'm going forward with ones i'm familiar with.
rosettastone,5,0,the pronunciation exercises are very helpful
rosettastone,5,1,i dreaded learning in school as a kid but now in actually having fun!
rosettastone,5,0,a thorough and enjoyable learning experience from start to finish.
rosettastone,5,0,"immersion, can help with pronunciation and understanding."
rosettastone,5,0,easy to learn because is natural way like when a child start learning his first language.
rosettastone,5,8,"helps you to not only learn words, but how to put them together."
rosettastone,5,1,easy to use with a smart phone and very convenient for when i have a few moments to spain or an hour.
rosettastone,5,0,"i like going over areas i just did, to reinforce my learning."
rosettastone,5,0,love the way the lessons are structures.
rosettastone,5,0,you actually speak the words and match pictures with words!
rosettastone,5,0,there are no translations offered but i'm picking it up surprisingly well!
rosettastone,5,0,"very help full, and it really gets me learning in a fun and creative way."
rosettastone,5,0,lessons are tough but rewarding.
rosettastone,5,0,i love how you can do lessons at your own pace!
rosettastone,5,0,learning through repetition and pictures(usually) as well as having your pronunciation checked in one smart package!
rosettastone,5,0,very good and it clearly breaks down the pronunciation which helps greatly .
rosettastone,5,0,it really reaches in a unique and different way.
rosettastone,5,0,visual and audit lessons work great for me really enjoyed trial and will be buying full version
rosettastone,5,0,repetition gets it stuck in my head.
rosettastone,5,3,repetition is key!
rosettastone,5,0,its very basic and step by step!
rosettastone,5,0,"its helping so much, its helping with pronunciation and gives me the repetition i really need to get it in my head"
rosettastone,5,3,great for beginners and those with some grammar and basic vocabulary
rosettastone,5,0,graze mille!
rosettastone,5,0,very interactive!
rosettastone,5,0,definitely helps me with my verbal pronunciation of words.
rosettastone,5,0,no issues with this pp.
rosettastone,5,0,true you learn ma with this format when population doesn speak it.
rosettastone,5,0,unbelievably intuition.
rosettastone,5,0,it is also fun because you can speak.
rosettastone,5,0,"i've learned spanish mostly via speaking with my ranch hands, but this fully interactive pp reaches me all the words and phrases we l don't use."
rosettastone,5,0,other than the fact that it's an amazing language teacher its gun is very user-friendly.
rosettastone,5,0,really helps with proper pronunciation.
rosettastone,5,0,"fun and interesting, something i can work on anywhere at my own pace"
rosettastone,5,0,it seems like playing a game instead.
rosettastone,5,1,top marks.
rosettastone,5,0,good in practice speaking skill and also helps to remember new words
rosettastone,5,0,"i love that it shows you exactly what you are saying, not just reading and repeating words."
rosettastone,5,0,clear pictures of vocabulary also very intuition.
rosettastone,5,0,"pretty cool needs better pick, and an explanation of male feminine young and stuff at beginning"
rosettastone,5,0,its excellent at teaching words with audit and visual representation
rosettastone,5,1,useful and user-friendly i admire the creator.
rosettastone,5,0,very extensive which comes in handy when learning a new language
rosettastone,5,0,would love for daily reminders built in.
rosettastone,5,0,love the fact they have the recording to make sure i am pronouncing each word correctly
rosettastone,5,0,helps me to fine tune my pronunciation.
rosettastone,5,0,"great pp, specially pronunciation exercise :)"
rosettastone,5,0,just started but the lessons are easy to navigable
rosettastone,5,32,it was difficult and was making almost no progress.
rosettastone,5,0,"very intuition, easy to navigable"
rosettastone,5,0,it helps me to learn it from pronunciation that gives me understanding.
rosettastone,5,0,"really good, helps with pronunciation"
rosettastone,5,0,no as on the free version!!
rosettastone,5,0,"others have you translate, this has you learning."
rosettastone,5,0,graphics and structures pronunciation are well engineered
rosettastone,5,0,"in all aspects... reading, speaking, comprehension."
rosettastone,5,0,it feels natural.
rosettastone,5,0,great pronunciation and integrated learning.
rosettastone,5,0,that added benefit makes me love it even more.
rosettastone,5,0,my kiss are even enjoying it too.
rosettastone,5,0,intuition.
rosettastone,5,0,learning a new language at your own pace at a reasonable price
rosettastone,5,0,very intuition
rosettastone,5,0,cool that u can pick voice type adult f/m or child my little girl is having fun playing games with mummy win win
rosettastone,5,1,it helps with my pronunciation a lot.
rosettastone,5,0,"i know how to read in spanish, speak and pronounce very well!!!!"
rosettastone,5,0,obtainable
rosettastone,5,0,i have difficulty grasping languages but this reaches at a flow that is natural!
rosettastone,5,0,fruitful and intuition
rosettastone,5,0,great in helping with proper pronunciation
rosettastone,5,0,"very intuition and natural, nice pace"
rosettastone,5,0,interactive and fun
rosettastone,5,0,it feels like a game but you're learning
rosettastone,5,0,i like how it used picture and words to intimate what a sentence meant.
rosettastone,5,0,thorough.
rosettastone,5,0,all disruption improve on practice
rosettastone,5,0,"very easy, so a small child can do it."
rosettastone,5,0,"easily to follow, i can go at my own pace."
rosettastone,5,1,doing good the payments are a good motivation and i'm learning better then i did in school
rosettastone,5,0,learning different languages very easily in spare time
rosettastone,5,0,i hope to able to speak read and write with no problems so that someday i can speak galilee to my own children.
rosettastone,5,0,this will help me in school.
rosettastone,5,1,it has you pick up on what you're saying by viewing it.
rosettastone,5,0,outstanding step by step learning!
rosettastone,5,0,by a short period of time you still can practice and learn languages by using this pp
rosettastone,5,0,step by step learning
rosettastone,5,0,i promise you that and i dont break promises.#love this game!😎😊😋😘😍❤️❤️❤️😸😻🤓😇😬😝😆👏😙♥️😛
rosettastone,5,0,it is very interactive and not boring
rosettastone,5,0,i am able to understand and speak..its like interactive
rosettastone,5,2,no translations.
rosettastone,5,2,almost like i'm a baby again learning my first language
rosettastone,5,0,smooth and intuition
rosettastone,5,0,love the repetition learning before moving on
rosettastone,5,0,intuition and fun
rosettastone,5,1,this pp makes sure you pronounce the words correctly.
rosettastone,5,0,at your own pace.
rosettastone,5,0,no excuses!
rosettastone,5,0,haste free honest reliable high calibre user friendly language learning lessons
rosettastone,5,0,this pp has helped me with my spanish pronunciation.
rosettastone,5,1,good lessons and interactions
rosettastone,5,1,learning in a fun way.
rosettastone,5,0,just like a child should learn... naturally
rosettastone,5,0,it you learn new languages and not only be able to read that language but pronounce the words correctly
rosettastone,5,1,really like the testing and repetition
rosettastone,5,0,enjoyable lessons and structures in a way to make you think and learn
rosettastone,5,0,interactive and fun
rosettastone,5,1,the way you learn when you're a baby learning your first language.
rosettastone,5,1,satisfaction and language retention guaranteed.
rosettastone,5,0,excellent and interactive
rosettastone,5,0,the lessons are fun
rosettastone,5,0,very good also for kiss
rosettastone,5,70,"roseola, while necessarily repetition, isn't work."
