duolingo,easy to use.,2
duolingo,so fun and easy to learn.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"it really helps me with school and is not inappropriate at all, me and my parents really recommend this pp for school and other occasions.",2
duolingo,lessons are short or as long as you like and broken into small chinks so you are not overwhelmed.,2
duolingo,best part is its free with little actual interruption or heavy pushing you on their premium service.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,there are as but that's completely fine considering the experience they provide.,2
duolingo,"great pp, free to use but you only get a limited amount of use per day but you can upgrade to unlimited for a small monthly fee, which is well worth the cost as you won't want to put it down.",2
duolingo,it makes learning fun!,2
duolingo,and this company ensures that education is available to all with its free version!,2
duolingo,easy to use.,2
duolingo,never boring and it is free .my spanish is coming on great i am 59 and love the pp.,2
duolingo,recommended for all ages and abilities,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,easy to use.,2
duolingo,it has made learning a different language easy and motivation.,2
duolingo,the way the lessons are set up really help you to retain the information.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,i like the way it shows the hiragana for the word.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,this pp gives great repetition words that help you memories them.,2
duolingo,in ways it is better than studying in a class because of the repetition and the way they have you go over what you have been taught.,2
duolingo,easy to set up and get started.,2
duolingo,"fun, game-like learning structure.",2
duolingo,unobtrusive as.,2
duolingo,would recommend to language earners of any age.,2
duolingo,practicing with a lot of repetition is really helping.,2
duolingo,"it makes you work on vocabulary and grammar, listening, reading.",2
duolingo,and it s fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"easy, information, fun and free.",2
duolingo,added detail about grammar and into such as how to ask for tap water vs sparkling water when traveling is a great addition.,2
duolingo,this is a very interactive pp.,2
duolingo,with lots of languages to learn.,2
duolingo,"you get to speak, translate english to the language of choice learning and vise versa.",2
duolingo,i'm actually retaining the language and it's not boring so maintaining the lessons isn't a drag.,2
duolingo,learn as fast or slow as you need.,2
duolingo,absolutely free and the as aren't annoying at all.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,i also like that i can listen to their podcasts on specify to practice spanish on my drive to work.,2
duolingo,they give you a lot of ways to help you learn the language at your own pace and things like leaderboards and streaks to keep you interested and learning.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,"excellent straightforward learning, broken down into easy steps and short lessons so you can do as little or as much as you like.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,it is also amazing because if you don't get a question it will keep coming back until you get it.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"i love everything you get from do, the content is thorough and i like how it's structures, a great and fun support when learning a language.",2
duolingo,"i love the ease of use, the repetition doesn't seem boring.",2
duolingo,"the lessons are just long enough that you actually learn, but not so long that you get bored!",2
duolingo,all round excellent experience- just wish they had a finnish course..,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"nice friendly interface, and very encouraging and easy to use every day",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,really user friendly.,2
duolingo,easy to get in 5 -15 minutes a day,2
duolingo,"you earn rewards and are motivate to return to continue your daily ""streaks"".",2
duolingo,this fun atmosphere in the pp keeps me coming back.,2
duolingo,it takes a lot of repetition but that is the best way to remember new words.,2
duolingo,easy pace.,2
duolingo,can increase pace if wanted.,2
duolingo,really easy to use and it feels more like a game rather than lessons.,2
duolingo,fun way to learn a new language.,2
duolingo,lots of repetition really helps solidity the learning of words.,2
duolingo,they make it fun and game like so for me it's an excellent learning tool.,2
duolingo,"i mean come on, they even have clinton!",2
duolingo,it is the best one i have found and i love the way the league makes you want to learn more to get up.,2
duolingo,"the lessons are quite fun, and don't feel like just a big chose.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,the podcast is great as well,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,(and the as are actually interesting),2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,really easy too navigable and use.,2
duolingo,encouraging.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,has a wonderful way of teaching so that you can learn through different methods and senses.,2
duolingo,as are almost nonexistent and are all nondisruptive.,2
duolingo,i especially love the tips.,2
duolingo,learning a languages has never been that much fun.. learning through answering questions like a game is really an effective methodology..,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"this pp makes learning languages easy and fun.it is also easy and convenient to pick up and use, doesn't take up much space on your device and encourages you to use it every day.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"it,'s free and better then what i expected.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"i recommend this pp to everyone, and even young children can use this.",2
duolingo,using this pp is very easy and the exercises are great to improve language skill.,2
duolingo,easy to use.,2
duolingo,fun and easy to use.,2
duolingo,easy to use.,2
duolingo,it gives enfants on repeating what we are learning and that is very good to fix it in memory.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,makes learning into a game and less of a chose.,2
duolingo,"domingo is super admitting, and fun to use.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,interactive and fun,2
duolingo,"first, the program structure allows for several repetition of a new material and that helps in memorizing.",2
duolingo,the second aspect is a concept of leagues where one can view a progress and compare that progress with others in the same league.,2
duolingo,easy to navigable,2
duolingo,interactive.,2
duolingo,it also gives you reminders so you don't forget.,2
duolingo,the practice sections are really helpful to review your learning.,2
duolingo,the discussions explain the why if you get it wrong so you can make sense of the irregulars.,2
duolingo,easy to navigable,2
duolingo,"domingo is a very intuition, user friendly and fun to use.",2
duolingo,all fall short when compared to that unique fun and game experience it brings to the table.,2
duolingo,"good number of languages available, for now i have been going for german, spanish and chinese.",2
duolingo,best of all it's free.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"they now have stories to practice reading, it's good for building vocabulary, the system they have makes it fun.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,the progress report gives just enough incentive to make sure i log in every day to complete a couple lessons.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"it's really effective and efficient, the pp takes time to make sure you grasp concepts,spelling , pronunciation and accent of whatever language you decide to learn.",2
duolingo,easy to use for every age range.,2
duolingo,interactive.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"but i just did my first story today, and absolutely loved it.",2
duolingo,easy to play and retain what you learn in a natural and interactive format.,2
duolingo,easy to use.,2
duolingo,fun and easy to use.,2
duolingo,easy to use.,2
duolingo,its a great pp and i love that its free and comes with a listen along podcast (at least for french and spanish language) one thing that would be helpful if provided by the creator would be a list of reading material appropriate for the level of learning the user is at.,2
duolingo,its simple to wander through and very flexible.,2
duolingo,it's also fun to interact with because of it's platforms.,2
duolingo,"speaking, writing, interpreting from english to spanish or spanish to english, it all makes learning fun and quick and the pp gives us goals to set as well so it's like having a personal tutor at the tip of my fingers!",2
duolingo,i'm so glad that japanese is added i've been wanting to learn that language for a long time.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,the banking system gives the competitive feel and keeps the interest going.,2
duolingo,up: i like the new update where i can now see my 'cracked eggs'.,2
duolingo,excellent liability.,2
duolingo,"the exercises, scores and rewards are strategic and motivation.",2
duolingo,the only pp that i've actually managed to use daily.,2
duolingo,it's super easy to get into and is actually quite fun to learn with this pp.,2
duolingo,"with the daily reminders and the customizable daily goals, it is super easy to keep going.",2
duolingo,"also, with the addition of stories in the spanish lessons i've been learning much quicker!",2
duolingo,"you can learn key phrases, practice speaking them, listen to podcasts, the features are pretty deep for a learning pp.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"it is a very straightforward language learn pp and doesn't seek to completely ""ramify"" the experience but it still manages to keep my interest and motivate me to keep learning, practicing, and progressing.",2
duolingo,plus i feel oddly encouraged when the little owl pips out and says nice things.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,it is great using domingo on andros and computer and it can help you learn a language free no matter you are a beginner or not.,2
duolingo,there are many languages to learn and i really suggest clinking on tips to learn deeper.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,"fantastic way to learn another language i have had a really hard time in other classes and programs learning spanish, but this is actually enjoyable and game like that it makes it easy to learn, it's also really repetition to where the farther you get in you feel like you naturally know the words, and it's legitimate free where you're not wrapped into not exceeding without upbraiding.",2
duolingo,excellent interface.,2
duolingo,well paced lessons.,2
duolingo,steady pace which suits me.,2
duolingo,clever use of learned words.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,the graphics and voices are pleasant.,2
duolingo,there are just enough game-like features to motivate extra study.,2
duolingo,"watching video as is optional, and ears gems you can spend in the game.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,this is a delightful pp that build up my language skill in a fun way.,2
duolingo,"today i discovered the story section on the webster, which is lots of fun now that i've learned quite a bit of vocal.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,easy to use.,2
duolingo,fun and easy to use.,2
duolingo,easy to use.,2
duolingo,easy to navigable,2
duolingo,"play with a benefit, learn in an easy, fun way.",2
duolingo,"like that it provides exercise with different language skill, including not only vocal exercise, but also listening and speaking practice.",2
duolingo,like that it even has speaking practice with a voice detection function to see if the pronunciation are correct.,2
duolingo,makes learning languages fun,2
duolingo,as adjective as a game.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,encouraging.,2
duolingo,really like the restore function for completed lessons to ensure you don't leave behind previously learned content.,2
duolingo,this pp has been great at motivation me to learn a new language as well as refresh me on languages i've learned a little.,2
duolingo,the lightbulb takes you to a page that explains the lesson.,2
duolingo,it not got a lot of as and is a fun way of learning.,2
duolingo,great for daily use.,2
duolingo,overall it's still a more fun method of learning than spanish 1 in school or random learn spanish d's.,2
duolingo,"pp is fully free, there are as to support the pp, but it's not intrusion or anything.",2
duolingo,"firstly, it's not just french/german/spanish/italian courses - many more languages, some quite obscure.",2
duolingo,love the stories.,2
duolingo,the lessons are simple and friendly even for absolute beginners for any language it offers.,2
duolingo,"the daily reminders, subtle spirit of competition evoked from the leaderbaord and the goals and checkpoints all do a great job of helping me learn.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"from what i've used so far its excellent, repetition so that you can memories the words well.",2
duolingo,fun way to learn a new language.,2
duolingo,"i haven't used podcasts yet, but the stories help.",2
duolingo,"it doesn't start off teaching you the alphabet and verb tense, but reaches you how to speak similarly to how you would teach a child.",2
duolingo,and the authentic pronunciation buy authentic speakers enhanced the ability to learn,2
duolingo,plus it's free and a fun way to learn.,2
duolingo,easy to use.,2
duolingo,this pp is great for children and adults alike.,2
duolingo,the best part is that the pp is regularly updated.,2
duolingo,easy to use.,2
duolingo,i've picked up more french in a couple of lessons than i ever thought 9 possiblethe tips before each lesson are very good and i'm actually enjoying learning a language.,2
duolingo,"it's good to see, hear and speak the language all in one pp.",2
duolingo,"love how this pp gives you experience in hearing, translating, writing and speaking the language you are studying.",2
duolingo,you are in some ways immersed in the language and yet there is also direction and support.,2
duolingo,"it lets you hear, read and speak the language in different formats so it never gets boring, get some friends in on it and start a competition along with the leaderboards already set up.",2
duolingo,"so many languages to choose from and the best part, you get to learn on your time.",2
duolingo,the lessons aren't hours long which makes it so much easier to learn and practice.,2
duolingo,2. relentless repetition of the same words make remembering how to write and pronounce words and phrases very easy.,2
duolingo,the leagues keep me competitive.,2
duolingo,its interactive and the pace is great.,2
duolingo,it makes learning languages fun like playing a game.,2
duolingo,makes learning languages fun,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,lots of repetition and reinforcement--just what the doctor ordered!,2
duolingo,it is very easy to use and has a good pace and repetition for learning.,2
duolingo,fashioned like a game.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,this pp is incredibly helpful for beginners like me.,2
duolingo,it will help you learn all of the grammar that you need to move into advanced.,2
duolingo,"the repetition on phrases in exercises is really helpful to retain the information, rather than just learning a new word or phrase and moving on.",2
duolingo,the up and leaderboard makes the challenge more fun as well.,2
duolingo,it makes starting to learn a language easier than other methods i've tried.,2
duolingo,structurally programme courses and it makes you learn all the basis of a language just by taking 15 minutes in your daily routine.,2
duolingo,i like the reminder feature and how you gain points for working.,2
duolingo,this pp helps me learn a language that i can only describe as addictively fun.,2
duolingo,great pp design to a degree that makes starting a new language no challenge at all.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,the positive encouragement is really rather adjective and gives you a boost while learning .,2
duolingo,it is so easy to use and makes the target time i set for myself go so quickly that i always do double the amount.,2
duolingo,it's actually free and and if you invite friends to the pp you get a week of domingo free!,2
duolingo,easy to navigable,2
duolingo,easy to navigable,2
duolingo,easy to use.,2
duolingo,fun and easy to use.,2
duolingo,"i love love this pp, it's fun and easy to use.",2
duolingo,easy to use.,2
duolingo,makes learning fun and gives reminders to practice.,2
duolingo,"even with a crazy schedule even if i can only use 5 minutes to practice, there's always new words to learn.",2
duolingo,easy to navigable,2
duolingo,i'm 50 years old a could not believe the fun i'm having learning a new language.,2
duolingo,easy to use.,2
duolingo,fun and easy to use.,2
duolingo,easy to use.,2
duolingo,"i need to know spanish for day-to-day things, and i love the wide area of learning (reading, speaking, writing, and listening).",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,i find domingo to be a fun and simple way to learn.,2
duolingo,"i appreciate the easy to use interface, and that it works at my pace",2
duolingo,love the stories.,2
duolingo,here i can do it for free with a few as here and there that doesn't bother me.,2
duolingo,i like it that it doesn't overwhelm me with into.,2
duolingo,extremely fun and adjective way to learn a new language.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"easy to use and very very useful , information and it has beautiful i.",2
duolingo,"there aren't very many as, and it reaches you in all different ways!",2
duolingo,and i really like the 'can't speak now' or 'can't hear now' buttons!,2
duolingo,"amazing pp, in just a few days give learned more italian than i did 3 years in a class learning spanish and french combined, the leader board also encourages me to keep up the learning and its all free!",2
duolingo,"pronouncing the words is helping me learn faster and more accurately, the quires help me keep track of my progress and the leagues motivate me to work harder.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,does exactly what it says.,2
duolingo,"the as are never a surprise, a trap or timed.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,interactive and as long as you care about your learning i don t think there is anything else do can come up with to maintain you on track!,2
duolingo,"plus i am learning to read, speak, and write the language all at once without feeling overloaded.",2
duolingo,easy to use.,2
duolingo,makes learning languages fun,2
duolingo,easy to use.,2
duolingo,the repetition makes it easier to learn new phrases and remember them,2
duolingo,"easy to use, great repetition which aids memorization.",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,and lots of fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,"i also like the ability to give feedback, make comments and ask questions about different exercises.",2
duolingo,"absolutely love this pp, so many languages to choose from and great challenges to keep me motivate",2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,interactive.,2
duolingo,very interactive.,2
duolingo,it's an amazing fun way to learn a language.,2
duolingo,it's entertaining and you never get bored.,2
duolingo,love the reminders.,2
duolingo,fun and effective learning like a child.,2
duolingo,"this pp has improved so much since the last time i got it, its oddly admitting and that a good thing because it really drills the language you're learning into your head.",2
duolingo,the pp has so many fun levels that really makes learning fun!,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,this is definitely a great way to learn a new language for both kiss and adults!,2
duolingo,i read the stories with my kiss and they love them!,2
duolingo,you can go at your own pace and ability.,2
duolingo,i also like the league table to help drive a competitive spirit.,2
duolingo,"great for practice, stories are a lot of fun too!",2
duolingo,for me is very entertaining and competitive in order to have a better experience learning new languages,2
duolingo,easy to use.,2
duolingo,easy to use.,2
duolingo,it's so easy to use and the as are easy to skin over in the free version.,2
duolingo,i like the teaching tips and the stories.,2
duolingo,fun.,2
duolingo,this pp is great for learning grammar.,2
duolingo,the goals keep a motivate and competing against others to learn.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,though the repetition can get a bit boring this is the way to master language basis...like a baby!,2
duolingo,adjective audit visual saying.,2
duolingo,this helped me in so many ways but most importantly it is access to full through lessons on other languages.,2
duolingo,the adds it contains are not disruption.,2
duolingo,starts with the basis which is vocabulary and the fact that is audit-visual makes it way much easier.,2
duolingo,makes learning languages fun,2
duolingo,domingo makes learning languages fun and simple.,2
duolingo,"it requires some concentration, but not very much, and it doesn't feel like studying when you use it.",2
duolingo,makes it fun and challenging.,2
duolingo,encouraging.,2
duolingo,fun.,2
duolingo,fun.,2
duolingo,it's a great pp to study different languages in a fun way.,2
