app,ratings,helpful-vote,comment
duolingo,5,7,"this hands down! the best pp i've ever download! i'm learning several languages, and domingo makes it easy and fun! you get weekly updated on your progress, there's a store where you can buy stuff with the gems you earn...all this with the free version! i'm seriously considering upbraiding to the pay version because, if the free version is so great, i bet the upgrade is even better! as are not irritating and easy to close, too. highly recommend!!!"
duolingo,5,1,"i love this pp. i have been using the free version for 2 weeks and have learnt so much already. it reaches you how to read, write and speak the language in a way that's fun and easy and encourages you to keep going. you can also clock stories which help with your reading and listening. couldn't recommend enough for someone who wants to learn a new language"
duolingo,5,2,"easy and engaging to use. i'm on day 7 and can already recognize arabic letters and the sounds they make! i'm old so it is exciting that my brain is learning so easily with domingo! i like setting my own goals, and am very happy that there are plenty of practice sessions included with my plus version. i highly recommend this pp."
duolingo,5,0,"i really like the pp as additional practice method. combined with a proper course and book for grammar it's a great tool to study whenever you got a few free minutes. i would recommend to try it, if you want to learn a language, the i still suggest to use other sources, like books, native speakers and courses, as well."
duolingo,5,1,"this is still a great language pp. although it doesn't explain certain rules out exceptions so if you're serious about learning another language it's best to have a book or some other more detailed information to hand. however, i would recommend this to anyone wanting to either learn, or just find it about another language."
duolingo,5,1,"i have been using the pp for a week and so far is good. learning is broke up in different categories and uses repetition and adding the old stuff into the new stuff to remember the words. i am learning spanish and german and slowly starting italian. with many option, it's easy to learn a new language at your own pace."
duolingo,5,11,"i think domingo is absolutely wonderful and helpful. i've been learning spanish for a few weeks now and the is so much content that i have covered. many of the reviews mention the 5 live system and i believe it's a great thing because there is also a 'practice' section which makes you revise what you have learnt in order to get lives. although it's time consuming, it tests your knowledge and ensures that you are learning as much as possible."
duolingo,5,1,"this pp is very fun and educational. it makes learning a new language easy and fun! when i lose all my lives, i just want to keep going! and i also appreciate the pp being free, along with all the languages and lessons! and there aren't many as either! i would give you 100 stars if i could. i really appreciate this pp."
duolingo,5,1,i learned a lot from this pp. gracious. this pp is the best to learn a certain language. i hope that you will have a vocabulary words so that we can review some of the words if we are not up to answering questions. the books of the pp is also very helpful. thank you so much for making this pp free and giving us opportunity to learn a language easily!!!❤❤
duolingo,5,0,"i use this application as a supplement to broader self-study tools, to reinforce grammar concepts and pronunciation. it works incredibly well to foster a deeper understanding and more natural learning curve of the language being studied. incredible pp, and so grateful that it's all at no cost!"
duolingo,5,3,"it is an amazing pp. a little expensive for premium, but if you can ignore the adds it's awesome just using the free version. i feel like you will definitely need more than just this pp to learn a language, but it definitely will get you on your way to an intermediate level. it's fun, easy to use, and gets the into in your head, so i rate this 5 stars. it also has a small competitive aspect to it that i have really enjoyed."
duolingo,5,0,"well, it is not a bad application... i mean, it is too similar to a game but if you pay attention and follow the advice the pp itself gives (read each lesson out loud and write the new vocabulary you learn after practicing), then you will probably get the basic knowledge such as sounds and simple vocabulary. so, it is recommended to beginners but you can't stop here."
duolingo,5,1,"i love it. especially for a free pp there is lots of content so i don't feel the pressure to upgrade just yet. one thing i would like to change is how they teach grammar rules. it seems like they only test you, but never give you a lesson beforehand. so you end up just blandly guessing until there has been enough repetition that you catch on to the rules."
duolingo,5,1,"the best pp on my phone. good difficulty curves, content and it is overall very cleverly written pp. i only wish they expand the section with stories and maybe at some level make the stories into audit-so you have to listen to a few paragraphs and answer questions based on what you heard."
duolingo,5,2,it is an extremely useful pp if you want to learn any language correctly and practically. it isn't just about the written part of the language but also pronunciation and phrase forming. the method of teaching is great and subtly repetition which helps memories very quickly. i absolutely recommend this pp for new earners of any language.
duolingo,5,1,"i love this pp, i only wish sometimes there was more guidance and explanation on specific things. i usually end up having to look things up for myself, but that doesn't bring my rating down because without the pp i wouldn't be knowing what i had to look up in the first place edit: i forgot to mention that i love the webster more than the pp, if the pp was more like the webster that would be epic"
duolingo,5,4,"i would highly recommend this as a method of learning a second language. it is engaging, fun and effective. the repetition is very helpful for retaining new vocabulary and hearing the sentences is great for learning pronunciation. i have learnt more grammar in a very short period than i have with other language learning software."
duolingo,5,18,"this has been a great way for me to brush up on my language skill. i love the extra components like the podcast and the stories that are interactive. it has become a daily ritual for me and i don't see myself falling out of practice any time soon. the only buggy thing for me are the pronunciation exercises. i'm not sure if it's how i am holding my phone, if my mouth is too close to the microphone or what but it gets disheartening ""failing"" those activities with no help in how to correct."
duolingo,5,0,"love domingo and my portuguese is getting so much better! don't know what happened though but after one of the recent updated i can't recorder the words in word bank mode anymore. also the tests to skin a level are sometimes too easy with most translations providing the word bank! other than that, this pp is absolutely great! (wish there was a portuguese from italian! the two languages are so similar and it would be much easier to learn being italian my first language!)"
duolingo,5,0,"amazing pp, easy to use, huge variety of languages to learn, doesn't overwhelm you. i love that you can not only access it on your phone but also on a computer. extremely simple to use, i love how it works with your pace. i can't recommend this pp enough, nor can i express how much i love this pp."
duolingo,5,0,"very nice pp. it's really adjective and if you are competitive person you have to be careful. there are a lot of things that might be useful if you are learning new language. it is easy, funny and useful. highly recommended this pp when you are learning either at home or outside."
duolingo,5,0,this surely is the best free language learning pp available. it makes learning real easy and fun. it has as but at a minimal but you don't have to watch them so its not bothering you. plus it keeps you motivate and its just amazing. you can set the bar low but when you start you almost dont want to quit. so in my opinion its definitely worth a try!
duolingo,5,5,"domingo is fun and interactive. i have been using this pp almost daily for over a year now and i am comfortably starting to converse with my spanish-speaking patients. i love how many different ways of learning it includes. it appeals to my hands-on learning style and the visual eye. there is lots of positive feedback, encouragement, and rewards. domingo is helping me meet my language goals in a very positive atmosphere."
duolingo,5,0,"loving this so far! i'm 31, and hard of hearing failed french in school because i was unable to hear certain sounds / so reporting it back i was always wrong. i find this so much different i put my earphones in and i'm able to fully hear the sounds, and therefore i've been able to repeat it back correctly. it's nice being able to learn something that i was told i would be unable to do. and now at the age of 31 i have friends who are french so i have even more of a reason to really try to learn"
duolingo,5,0,"organ lessons are getting much better. it would be great if the pp would do a better job when listening to me speak (sometimes i really mess it up and it can't tell) but otherwise awesome! overall though, i'm generally really happy with it."
duolingo,5,0,"comprehensive. the little lightbulb icon next to the individual skill (on some interface, instead of a lightbulb it's ""tips"") provide lessons (grammar etc.), giving it great structure. wide selection of languages. i use it every day and makes learning languages enjoyable. can't believe it's free, i highly recommend! (:"
duolingo,5,0,"domingo is a great pp for learning, absolute 5 stars, its great, i love it, the lessons are very intriguing and i love, just love the cut little animation on the lessons, when i'm doing my japanese lessons, i always loved the lessons little pictures, but those little animation are perfect! yes. but one thing, i wish japanese lessons had stories, it would make everything so much more interesting!"
duolingo,5,1,"i love the pp because it is friendly towards you and i have already after 15+ minutes learnt a fair bit about german! i have always wanted to learn german and now that i am, it feels great! this pp isn't time consuming and you can get on and off of it at any time you feel comfortable, and depending on how often you use the pp, you could learn a whole new language in no time! i highly recommend this pp to anyone who would like to learn a new language! :)"
duolingo,5,0,"was expecting something that gave u the basis them u had to pay to go on, so happy this isn't the case! it's really good and allows a varied method of teaching , i love the competition with up and story mode. so helpful for learning a language. it unlocked new material as u go on so i don't feel overwhelmed with words but a fast enough teaching pace to develop with. best pp for this i've found."
duolingo,5,0,i am really enjoying the ratified experience domingo brings to learning a new language. i appreciate that it has the listening and speaking parts so strongly integrated into the lessons. i'm impressed that it can hear me speaking even in noisy situations. a very enjoyable pp.
duolingo,5,0,"i started using domingo just over 30 days ago and am quite impressed with the format and intuition nature of the program, as well as the additional materials such as podcast to enhance and enrich the learning. i am very happy with this pp thus far."
duolingo,5,0,"very good pp except for some reason computer experience seems more thorough. get stories for japanese! sometimes you want a bit more emphasis on the lists of words you've already learnt, and it would be nice to understand the different numbers next to surnames on the forum."
duolingo,5,3,this pp is great for learning a language their are such a small amount of as it never others you and besides you choose when you watch video as for doubling stuff like gems or hearts. some people hate the hearts in this game you get 5 every 25 hours and each time you mess up in a lesson it takes away a heart. when you run out of hearts you fail that level of the lesson and have to red it which i am perfectly fine with as you can do practice lessons for more hearts. helping you too learn!!
duolingo,5,0,"a wonderful learning platform.......step by step lessons.....enough of practice to make you remember everything that you have learnt.....it reaches you reading, writing, speaking, listening, all of them.....and the best is all of this is completely free......must use pp"
duolingo,5,0,"domingo is simplistic in approach, but that simplicity by no means a detriment. its design makes learning a fun and easy experience with achievement milestones to track your progress and a subtle aspect of competition by way of leaderboards that display others' progress and banking. domingo makes you want to learn more, to progress, to better your understanding of whatever languages you choose to learn in a brilliant fashion. buds to the creator!"
duolingo,5,0,"i never expected that learning a new language could be this fun! i don't use it often, mostly before sleeping, but it's fun to learn the new language to prepare myself for trips or when i encounter a random spanish person (guess what language i'm trying to learn). i also see some reviews complaining about the ""new"" hearts system. bull i say, it has always been there!"
duolingo,5,19,"brilliant pp. free and easy to use. does have as but they are very short. great content and easy to learn, tests your skill on speaking, listening and writing the language. i'm learning french at the moment but there is loads of languages you can learn and learn several at once. you earn up when learning which takes you up the leaderboard against other people. i highly recommend this pp as i've learned so much already!"
duolingo,5,2,"i've compared other apes to this one and i'd love to say, bravo! i have not learned much but i get words in my head quickly unlike the others. it doesn't usually crash and it's got good speed! and i like it that you can study like 5 languages at the same time not like the other apes. спасибо!"
duolingo,5,5,"i think this pp is very helpful. i studied makarin in college for 4 years, and this gave me an aptitude test to clock lessons starting with my level of proficient so i did not have to start from the beginning (i still did for review's sake, but it was nice that i did not have to). this helps me keep my makarin decent, and it reaches me some phrases they did not teach in school. i also appreciate that it helps me with my reading quite a bit."
duolingo,5,14,"fun and information application for solo learning, complete with vocabulary, grammar, audit clips, conversations, stories, and statistics for friendly competition between other students. better than public school! best part is that this is free and the as are not intrusion. thank you for making language studies accessible and free across the globe!"
duolingo,5,17,"lately i am once again falling in love with domingo. i love this last update! the fact that the keyboard switch automatically is a really good way of saving time, especially when you have more than 10 keyboard to chose from. finally they changed the number of lessons too! it was a bit annoying having to do 20 lessons to complete one level. and i love the podcasts, learning french has become more easier for me, that i was struggling a bit with the similarity to spanish. absolutely advised!"
duolingo,5,2,lui it.. such a wonderful pp❤️.... which helps me to understand the concepts very easily.... and it also sends me reminder modifications which reminds me most of the time..!! tax to domingo i suggest that many pp can use this pp and learn many languages! domingo also provides us the interest of learning a new language. do the best learning pp for languages..!
duolingo,5,0,"great pp to learn almost any language you would think of. it's completely for free which is amazing. you will just see few adds which is completely understandable (or you can pay to not see them). i love the learning system, lessons, everything. also the domingo forum is amazing help. thank you so much!"
duolingo,5,0,"simple to use pp. the ease of use makes it fun for me to learn a new language. the leaderboards make it competitive so i am always logging in to see if i'm still top three. there are as, but they are short and easy to exit out of once one pips up. i would recommend this pp to anyone who wants to earn a new language."
duolingo,5,0,"i really love this pp soon much, aside from the fact that learning is free i can learn many different languages in this pp. ever since i found it in the internet on ways to make your time more worth it using my phone. it makes my learning easy than any other up. it reaches how to write, pronounce, how to contract a word and many more 💓 i highly recommend it to all the people i know through out these past 5 years 😁 thank you so much domingo team!! 💯💓"
duolingo,5,411,"amazing pp that is so easy to utilize. there are so many many different style of puzzled to truly help the learner understand the structure of the language. amazing! update (01/07/2020). i still give this pp 5 stars. having stayed diligent in learning spanish with domingo, i have truly picked up the basis of the language, making me able to write basic sentences with ease. honestly, i can't believe it's free, this is high quality stuff!"
duolingo,5,25,"this pp has been wonderful so far. they do such a good job not overwhelming you with too much material at once. the lessons are short(2-3 minutes) but you can complete several in a row if you desire. even in free mode, there is exactly 1 ad at the end of each lesson, and you don't have to wait 5, 15, or 30 seconds to close it, you can x right away. that shows class (ll), integrity, and a education to learning from the developer. i was offered a week trial of domingo plus, will def porch."
duolingo,5,3,love using this pp. i've been able to practice pronunciation of swedish which turns out to be my favourite language right now. i love that you can learn a number of languages at the same time and you get these non intrusion reminders which are helpful. i recommend this pp to anyone who wants to get into new languages.
duolingo,5,0,"love the independence this pp gives me in actually learning another language. it's strength are definitely in reading and listening to the language since there's only so much chatting you can do with ai, but that's something! i am finding myself per up to and decipher words and sentences of spanish speakers when i am out and about in a regular basis. very rewarding. and the learning is relatively painless since it is set up as a game."
duolingo,5,0,"i would say i have been using this pp for more than 5 years(if i'm not mistaken), so i enjoy this opportunity, firstly, you learn while having fun, secondly, it is free and quantitative, thirdly, i love it's log(that lovely owl) i feel like it is my pet and reminding me to improve myself, love you do😍😍😙😙"
duolingo,5,0,"this is a great pp for learning languages that are maybe from your culture, school, or multiple more other things. i was on this pp of only 3 days and know way more than what i originally did. i love how it prounouces it, and gives you tips. so, if your wanting to experience or learn a language domingo is perfect for you!"
duolingo,5,0,"this pp is so easy and fun. it sounds like i'm advertising, but i'm actually british and historically, we're lazy to learn new language scared of trying - my main issue. however, domingo has made this process painless and accessible. i recommend to all that need or want to learn another language. go for it!"
duolingo,5,6,"i never thought i'd be able to stick to language learning, but this pp is definitely next level when it comes to dopamine hits and fun game-like incentive to continue and beat those you're in competition with. it truly feels like a fun video game, and in the meantime, you see clear and consistent language learning progress. once i get competent in polish, i'm going to start another language, and then maybe another after that!"
duolingo,5,1,"domingo has been a great tool for me to learn spanish at my own speed. there are many times i am not able their stay with my several days streak however, i always have the option of going back and starting with the into or phrases again if i feel i need to. i like it because i can learn at my own pace and not feel pressure."
duolingo,5,2,give only been using the pp for a few days but i have already retained a lot of the material faster than i would have thought. i was always so timid to start learning a new language even though french is always one give wanted to pick up. this pp has definitely broken those barriers for me and made it enjoyable at the same time!
duolingo,5,0,i'm really enjoying learning spanish with this pp. the only thing i'd say is it'd be nice to have a range of exercises (not just sentences) and if paring exercise was more related to the level you're at rather than genetic mix of words from all levels (usually the easier ones). thanks anyway for a great free pp
duolingo,5,1,"thank you unlike the other people complaining. i anna say thank you for creating an pp that helps you learn another language and makes it fun. it has prove to work.,very very effective. my french and japanese has increased so much but if you can please increase on the explanations (especially for japanese), that would be mighty fine. thank you again"
duolingo,5,11,"i really am enjoying the pp. it is helping me to learn new languages, with out making it boring or difficult. in only a week, i now know multiple words and phrase in another language, where as if i were to have taken a class, it would have taken almost a month to learn what i know now. the light competitiveness, mixed with achievements, helps to keep me motivate to keep going. it works with how you want to learn, with multiple difficulties and the time system."
duolingo,5,1,"i really think this pp is great. it works well and i like how its free, no random pop up as, and when you're out of hearts, you can practice to regain them. the idea is wonderful. not only that, you can have friends on it, and your own profile. it's great for learning new languages."
duolingo,5,0,"i've been using domingo (free not premium) to maintain my german & get exposed to other languages for years now. mio it's one of the best language learning resources out there, free or otherwise! i love that they've never compromised on offering their main products for free even after adding a premium version. they've ensued there's tons you can do for free & i've never felt like they've ragged me with as or limited what i can learn in order to get me to pay. can't say enough in 500 words ll"
duolingo,5,140,"i like the way it conditions you into a language and the way vocabulary is subtly introduced and repeated. it is very well-placed to accommodate different levels of earners. the structure of the pp is well thought out, like it was as written by a linguistic/teacher. the constant do motivation and reminders work well to help with time management. over all, it makes learning languages fun and gives you the opportunity to interact with other people as well, which adds a social dynamic."
duolingo,5,1,"this pp is fantastic! you learn to read, speak, and write the words! repetition, which really helps you remember! if you run low on health, you can practice to gain hearts! this pp is amazing and i recommend it to anyone wanting to learn a new language(s)! two thumbs waaaaay way up! 👍🏻👍🏻"
duolingo,5,5,"i've been an andros user for a long time, and i've never left a review on an pp so far. but this pp truly deserves all the appraisal and a full 5 stars! never have i enjoyed learning as much as i do with domingo! some people complain about the hearts system, but if you select to practice, you can both reap and earn hearts in a matter of minutes. i started my spanish lessons 2 hours ago and i'm blown away with how easy and fun it is. 6/5!!! ♥️😁"
duolingo,5,10,"this pp is truly amazing. you can learn a whole new language just by practicing everyday. you can set reminders so you don't forget as well as lose your spot on the leaderboard, where you can compete with the amount of up you have with others. the pp if free and there are minimal as, so dont worry about paying for anything. this pp is very helpful and i feel that i can become client in the language i am learning using this pp and this pp alone."
duolingo,5,0,"it is by far, the absolutely best language learning pp. i've tried many others, i just never found the right fit. this pp really did meet my needs. i wanted to learn german, but i didn't want to listen, nor speak. do never forced me to! i needed it in a story structure, while learning the vocabulary and sentence structures, so i could progress onto harder stories. this did exactly that, to my surprise. i hadn't found an pp that could do what i envisioned. violent dance!"
duolingo,5,1,"i absolutely love it! but i would like to make a suggestion: it would make it very simple for me at least if there was a dictionary of the language i'm learning in the pp. it would help with trying to remember words without having to be in lessons. other than that, i absolutely love the pp. it has helped me so much!"
duolingo,5,8,"i love games/apes that challenge you and keep your brain sharp so this is a great pp to do that and a productive way to kill time! my only suggestion is i would love to see balkan languages added (creation, serbian, and/or bosnia). other than that, very easy to use and a lot of fun! you get as on the free version but they don't bother me much."
duolingo,5,0,"phenomena! i've been using this pp for a year or two and its so educational and fun. the recently added stories are great! its still super easy to use if you don't have domingo+ , though i got it free for a week and it was nice."
duolingo,5,6,"this is so awesome that i don't mind the as. it's fun competing against people around the world, guessing where they are by their activity patterns, and what their language is. knowing the effort i've put in, it is really impressive to see the scores and variety of languages folks are pursuing. even clinton! i haven't been able to add my pick to my profile, but the world is better off for that. i recently changed phone and they had a way to get me set right back where i was. awesome."
duolingo,5,0,"providing language education for free is one of the best ideas ever. i've been using domingo with french, portuguese and german and even if i haven't become client at any of those languages (yet) i think i have got a good base of grammar and vocabulary in an entertaining way. also it includes now podcasts and other tools to help you with your listening."
duolingo,5,1,i think for a person with a bit of background on the language they learn (most importantly the alphabet in most languages and/or some of the pronunciation) this pp is a go to for you to improve your language ... not necessarily to become client but you'll be able to have basic conversations with people of the language you're learning
duolingo,5,0,"love, love, love it!!! it is easy and engaging. it covers vision and sound recognition of words and sentences. reaches practical vocabulary and use of grammar in changes of contents. makes it fun, enforcing, and easy to learn; allowing you to work at your own pace. appreciate that it encourages skill of listening, understanding, speaking, reading, and writing to gain the ability to translate in either languages. really love that you can choose up to four languages to learn concurrently."
duolingo,5,1,"edit: why did the speaking exercises disappear from the pp? i'm learning german at lightning speed! easy, fun, effective, and you can do a little here and a little there, so you're learning before you know it."
duolingo,5,0,"it is really fun. i enjoy using domingo everyday. even though i sometimes lose my streak. the strange thing is, when i'm playing a game, a domingo ad pips up. but other then that, i hope this pp really continues to do what it can to help people in learning different languages."
duolingo,5,5,"what can i say... this pp got me interested in language learning, 3 years ago i could barely say ""hello nice to meet you"" in english, now i can talk with people about a lot of different subjects, although if you want to improve your listening/pronunciation skill you have to look elsewhere, i don't know, couture is a thing, be creative with it, use the internet to learn."
duolingo,5,1,"i think you should be able to pick your gender so you know how to pronounce thing with that tone of voice because there is a difference in the way things are said by male or female, it would be nice if i could practice only hearing a female voice so i can pronounce things the way a female would in that language"
duolingo,5,1,"great pp! i used domingo as a challenge to myself and to the pp itself by choosing, what i considered, a difficult language to learn....chinese. i have learnt more than i thought i would and with such ease in a short amount of time. you can't not give it a go, you have literally nothing to lose. if it doesn't suit you, install it and no harm done, that's my thinking either way."
duolingo,5,4,"i do love this learning pp, especially the stories! love the creativity. i would like to be able to strengthen multiple skill at once and /or be able to test multiple skill at once. but that's just me using the pp as a complement to a course. for people learning a language from scratch this pp is highly recommended by yours truly."
duolingo,5,0,"i absolutely love domingo but i think it helps me learn spanish words better than it helps me learn to speak spanish. speaking exercises are great but why do they only practice repeating what was heard? why not speak the spanish translation or situation speaking in spanish? ""tell the waiter you need a table for two."" or do says: ""de que color es el vested de muter."" learner looks at a picture and answers, ""el vested de muter es room."" keep up the good work domingo!"
duolingo,5,4,"wonderful pp! fun and easy to use. great way to get hooked on learning a new language. very interactive and engaging - 100% recommended!! there are as, but surprisingly they're for things i'm actually interested in, and they are non-intrusion (they don't pop up during lessons, but only after a lesson has been completed)."
duolingo,5,8,"the pp was maybe 3.5-4 stars when i first started using it a few years ago, but it's definitely grown into a 5 star pp since. lots of expansion to the language courses, and new features like fully voice-acted (not text-to-speech) audiobook- type stories to practice listening to conversation and conceptual listening (so far only in french, spanish, and german again). very fun language learning pp that keeps you engaged and growing."
duolingo,5,2,"great pp. it's really helping me learn new languages easily, and any adds they show you are quick. when you run out of hearts, instead of saying you must wait the 4+hours for the next one, they let you practice what you've been working on to earn a heart. i love this pp"
duolingo,5,2,"i have been using this pp for about 2 weeks now and its brilliant! i've learned so many words for having just started, and i hope one day to be a fluid speaker in scottish garlic. the adds only come up when after you've done a lesson and don't come out of nowhere like some other apes can, and there is a paid version that will do away with as. i'm considering buying the pro version as i'm enjoying the pp so much. 5 stars all day long!"
duolingo,5,5,"it is the bomb!, really good for learning nous, and clot others, this reaches clot, however i prefer learning in person from teachers, they tell how to use certain words properly, other than that, amazing pp. i do advise using this as a secondary way to learn a language, this doesn't teach everything you need to know. it is even free!!! thank u all so much domingo, you guns are amazing. please keep adding learning content. is- i'm now beginning russian. please enable tips on russian, thank yale"
duolingo,5,1,"domingo is a great pp because there are so many languages to learn and you can learn more than one at a time, it also covers all the areas of the language. when learning the language you do everything - by this i mean you match up words, you pick the right words/phrases, you speak words and you also type after a few lessons. i personally also really like the little moscow when he pips up and says something inspiration (this function is optional on settings) and the fact you have hearts."
duolingo,5,2,"stories changes everything! i never actively seek an pp on the play store and write a review but i had to after trying the new story feature. the questions were relevant, the stories were comedy and the voice acting is superb, i really felt it when maria put salt instead of sugar in her coffee. excellent work!"
duolingo,5,1,takes a little getting used to. quite a complicated interface but it makes sense once you get to grip with it. lessons are better than roseola stone: more permission so you don't have to get every capital letter or punctuation exactly right to get an answer marked as correct
duolingo,5,1,"it is absolutely amazing, i love the fact that you can challenge other people but not be able to have any contact with them, it's kind of like a game but a learning platform. it is a really good pp, the only bad thing is that you have to keep on doing the same lessons over and over again so it starts to get boring. i really think you should download it. seriously this is free it is high quality stuff. i'm giving this 5 stars."
duolingo,5,4,"as only appear at end of each session,are very short. i am so surprised at how fast, easily i am learning languages. it's free! i do need lots of repetition to learn but i am sick and tired of learning german ""trot, passed"" with the only fun twist being ""trot und passed."" also wish that for the languages that use accents,to always show the correct written sentence; example, when it's a recording you need to write what you hear or when you need to translate,it only corrects my accents sometimes!"
duolingo,5,0,"the pp is very useful, and i enjoy using it. i'm learning german, and thanks to domingo, i'm learning much faster than i do in school. i wish that the hearts filled faster, but that's literally my only critique. so, yeah, domingo is great, it keeps you on track with your lessons by sending modifications to your phone, and it's self paced, overall, a great pp. 10/10 💯"
duolingo,5,0,"i can get by in french and am using domingo to get up to date. the voice recording are wonderfully clear with a speed up /slow down option. i'll get myself to a higher level before paying for further option, and appreciate being given the space to make this choice further along."
duolingo,5,7,fantastic. i'm so happy to find something like domingo adding scots garlic. it's not easy to find books on it even in scotland and as a language spoken by less than 1% here it really needs something like domingo to help more people get into it. you will definitely learn a lot if you stick at it and the free experience is great compared to what you might be expecting. the lesson variation and structure will teach you to come at the language from multiple angles and pick it all up at once.
duolingo,5,1,"very well put together, makes learning accessible and intuition. format allows you to learn at your own pace, whether you want a lot of material or only have time for a little bit a day. honestly worth getting if you want to brush up on your language skill."
