app,ratings,helpful-vote,comment
duolingo,3,11,"it's good but has flaws. i feel with some languages, it jumps far too deep or fast (chinese) but with others it takes it time (arabic and japanese). with some languages, you can practice saying the phrases (chinese and french) but with others, it doesn't (arabic and japanese). 🤔 it offers so many languages like hawaiian, naval and even made up languages like clinton and high valyrian... but it doesn't offer all the most spoken languages (top 10 in the world) like bengal 😕."
duolingo,3,0,it keeps putting me in office mode. my internet and data both work fine. and everytime i finish a lesson it changes what level i'm on. i got to level four and then it took me back to level three so i finished a part of level three and it rest me back to the beginning of level three again? i'm making no progress.
duolingo,3,230,"two issues. first, if you use earphones, forget about it. i use several pair, each of which works well for voice input, but voice input for domingo just doesn't work 9/10 input. you press the button to speak the answer and it just cuts you off and stops listening. the major problem is that you cannot use the pp in landscape. well you can with other apes. that result in answers being ordered correctly for you. so you can cheat. just support landscape and don't tell me how to use my phone."
duolingo,3,13,"i like the content of the pp, but i don't like the ""game"" format. i download the pp to learn, which inevitably involves getting things wrong, particularly when trying to remember the correct verbs. i'm finding it frustration that i can't simply continue to work through the sessions simply because i've run out of ""lives""."
duolingo,3,0,"for learning english, this pp has the option - learn english from hind. and therefore the working and learning environment is completely in hind. though hind is our mother tongue but working on an application in hind is quite problematical. so please just add one more option for learning english but with the help of english environment. hope you people understand what i mean. rest of the things are absolutely fine!😊"
duolingo,3,0,"looking internet connection during lesson may result in not being able to finish the lesson or rollback entire progress made in that day. refreshing leader board /etc on demand most of the times does not work. daily less reminders want you to start gaining points while you made a lot of them several hours ago. animation works 50/50. special points - lights doesn't have almost any use case. not every lesson has ability to add comment, some are closed, threads have useless comments charlimit.."
duolingo,3,0,"i would give you 5 stars but the environment you designed for is is better that the one for andros, if you improve the andros one maybe, maybe i would give you the 5 stars and pay the plus subscription. update: as soon as i wrote the previous comment the pp changed to an is like environment, don't know how, i didn't download an update and i don't let the device do it on its own! so... very strange, right? now i am taking down another star because the speaking exercises are annoying."
duolingo,3,0,great pp. i am learning german. edit : i am having issues with my pp recently. my internet connection is perfectly fine yet it's failing to connect to the internet. everything was good until a couple of days ago before i updated the pp to the latest version.
duolingo,3,0,the hearts (that you use to practice) don't continue to charge unless you open the pp again. left pp alone for 13 hours thinking i would have almost 3 hearts to practice with but i only had one. clicked the hearts to see the time... started counting down 5 hours.. please fix the refill period of the hearts.
duolingo,3,3,"i love the pp, as i move around a lot. i also pay for plus. unfortunately i cannot 5-star, because there are no links to the explanations that the desktop has. they're really descriptive and are super helpful for learning nice rules. if they get added in, it'll be instant 5-star."
duolingo,3,0,"overlay good but the education the pp puts under a user is too much (speaking of leagues and what not ) i hope that a ""take break"" option gets added so it actually gives the user some temporary rest or it will turn from a healthy habit to an addition"
duolingo,3,0,good to help with pronunciation. practice are mind rubbing repetition. points are taken away for small errors such as incorrect identification of gender as for major errors such as incorrect verbs. for favor in just about every sentence. i had points taken away because i forgot to include it or because i had a major type
duolingo,3,0,"a lot of bags (i have samson galaxy 70 and on my do version when you choose / click on the word buttons they disappear or appear twice,so i have to start over which now costs a huge bunch of gems) free version is literally disappointing as gems-gems-gems are needed for most actions + 5 hearts each day"
duolingo,3,0,"i like it so far... but i can't do anything because it won't let me sign in! i keep trying to sign in, but it will load for ten minutes and do nothing. i won't be able to save my progress if i can't sign in."
duolingo,3,0,only just started but feel i've learned a lot in a short space of time. whilst using pp i find english text on phone doesn't show accents etc on the french words which pp doesn't recognize hence it's 'wrong'. must try and remedy that. apart from that it's very good
duolingo,3,7,i find the translations are very canned and it makes me wonder if the french sentences are equally face sounding. the way you ha e to write out the english translation is a very literal translation and it doesn't sound like anything anyone would ever say. it worries me that i'm learning equally awkward phrases in french.
duolingo,3,7,find that i am enjoying learning french with this pp. looking forward to improving my french a lot however for the last month there is a problem with the practice section as it is marking an answer as incorrect but then it shows the correct answer and mine was the correct answer. it has locked down and i cannot use that section as a learning tool which is unfortunate to say the least. i really enjoyed learning with domingo but the should do their jobs and fix bags. will apply for a refund
duolingo,3,0,"it was great for the longest time, minus the grammar mix up with tense. now, it won't let me choose another course and doesn't process my progress. please fix it!"
duolingo,3,0,"has been pretty good so far, but please add an option to disabled these new images of people next to the sentence i'm supposed to translate. it is very distracting to me."
duolingo,3,0,it seems like the content is very repetition especially the st level. it is difficult to use the a on my phone. i dont like having to type the english translation. this is not the easiest or most fun pp i have used.
duolingo,3,0,i'm not a fan of the most recent update that forces you to use lights to advance/test out. the rewards for users could be better. there's zero incentive to want to continue. the new stories are the only fun lessening addition.
duolingo,3,1,"please remove the health system!!! i use this quite clot to learn polish however i find that the lives are very annoying, yes it's a way to buy premium but i want to learn! i have to wait ages for a new life and i just want to continue learning and see what my mistakes are! it's very good but the lives are very unnecessary!"
duolingo,3,2,it's good and way helpful but when i connect my earphones the audit starts getting begged either it doesn't speak the full sentence or speaks in a way which can't be understood as good as in speaker mode :/ i got viper4android installed may be that's cause the issue ? but event after disabling that pp it doesn't solve the compression of audit ain't that good
duolingo,3,0,"pp is made good, it's fun to learn language. that's the good thing. the bad thing: it has a lot of mistakes in lessons. many people have reported about these mistakes for more than a year already. and nobody cares to fix them still. that's really irritating."
duolingo,3,0,"there are tons of sentences which have been broken for years, multiple users have submitted ""my answer should have been accepted"" reports, but still broken... also it's 2020, time for dark mode 🌚"
duolingo,3,1,"i like how they make it a game. the bad thing is that if you're already at an advanced level, the pp still makes you start at the beginning level. i got every answer right on the placement test but it won't put me in an advanced level."
duolingo,3,2,"good for hearing pronunciation and learning a small vocabulary, but it reaches no grammar that would be helpful for extrapolating beyond the basis. the interface is also petty childish with lots of littlegroggy interruption telling you what a good boy/girl you are. more annoying than the as by far."
duolingo,3,5,"5 stars if you make a setting where the domingo bird actually says threatening or angry motivation blurs. also, please make the achievement card photo in the achievement tax smaller. specifically, make them shorter. combating everything in that tax would look a lot nicer."
duolingo,3,0,"i've used this pp before and it was pretty good, but i got a new phone and had to download the pp. i kept trying to log back in using my email but it kept saying there was an error. tried downloading it again and it's still not working."
duolingo,3,0,i will give it 3 stars because i learned basis of german just in 2 days but now the sounds in the listening exercises aren't coming so i have to skin it moreover earlier when i pressed any word it used to pronounce it for me which helped a lot but it has stopped i don't know why it happened but ply help me i really like this pp .
duolingo,3,0,there are some issues in listening/speaking practices and pronouncing 2-part words . sometimes there is no voice in listening tasks and i have no choice to skin it. that's the only problem i find in this beautiful pp 👌😍
duolingo,3,0,"the audit in listening exercises is not working, also when selecting an answer it doesn read it, while the sound when u answer correctly can be heard. i have the pp and the issue is not solved in the latest update."
duolingo,3,0,"great pp! i've been learning a language and its going pretty well. i just hope that they add filipino/tagalog so i can learn it because in in the philippines and i know very little of it, i hope the developer of this pp listens and adds it."
duolingo,3,0,the pp is fun and easy to use but there is one symbol in the hind language that matches with the letters through the entire lesson then says its incorrect when u match it during the test so i've had to keep testing out since it will not let me pass the test there and i'm missing information in the process
duolingo,3,0,"after few weeks the sound doesn work. there was no problem at first , but now, the parts that should be pronounced doesn work . so i can hear anything."
duolingo,3,0,"i gave this pp 3 stars because the original language i wanted to learn, isn't on the pp. am guessing it will be on the one you have to pay for. so s a bit disappointed....it is a really good pp though, very easy to learn. the hearts put pressure on you to get it right though."
duolingo,3,0,"i loved the pp, but without paying for plus, i kept losing my hearts so it got boring having to keep using practice, so only after 2 days i paid for plus. please change this in the future."
duolingo,3,1,"hearts are really bad for blind people. although it's an overall easy-to-use pp for blind people, they tend to do more mistakes simply by mistaking and it makes it impossible to learn. the pp should be more fair to everyone. no one likes these hearts anyway.."
duolingo,3,0,so many duplicate answers while learning japanese while only one of them is good. makes it impossible to go through many lessons as you are faced with 1/2 chances of looking a heart everytime you come by such questions.
duolingo,3,0,"i was happy to pay for this pp after using the free version, but was disappointed that the 7.99/th subscription was actually not monthly, they deduced a full yearly subscription at once. guess i'll learn a few languages this year!!"
duolingo,3,0,it's awesome......but that health bar needs go sap....dying to learn indonesian language but when u run out of health...with doesn't make sense at all u have to stop..and if u dont have any gems..u have to pay!....how is that free!?
duolingo,3,0,very good free learning pp but the web version is better. also currently experiencing a bug that doesn't let me backspace my type answers unless i tap the text box again.
duolingo,3,0,"i love domingo and have been using it for a couple years now casually and my spanish is intermediate, which is awesome as someone not actively learning and definitely a hell of a lot more than i learned in school. but this new update in really not a fan of, the hearts overall? i'm not going to spend money to buy more- in going to go to another pp. i really hope they update again and get rid of that feature, i like going through multiple old lessons and this 5 strikes and you're out is not it"
duolingo,3,0,the pp is good in teaching i give you that. but the practice mode takes too time to load and wouldn't load at all in some times without closing the pp multiple times. please fix. :<
duolingo,3,0,very good pp although i'd prefer to learn spanish for spain rather than for mexico. it's c not th in domingo spanish - when i go to spain i'll need gracious with a th sound not the c reinforced by do. would prefer a variation which allows me to practise the th sound.
duolingo,3,0,"my review is for the mobile version alone. it is conceptual good and can teach the basis at the very least. however, it falls short on several points: 1. the tips doesn't cover what is in the skill. furthermore, the tips aren't show at the beginning. to fix this, it is suggested to give the tips at the first level and lesson of each skill. the bell button should be for reviews. 2. the league leaderboard may not be synchronised, i had more up gained in that day but others are ranged higher."
duolingo,3,0,"the pp is great. there is lots of variety, and it is fun to play. the 3 star is only because the avert in the free version are constant and annoying."
duolingo,3,0,works really well. and i'm learning a lot! i'm learning portuguese and it is being very helpful. the only thing about it that i don't like is the fact that sometimes it doesn't pronounce the words like they are supposed to be pronounced.
duolingo,3,0,"pp is pretty great, but their irish course is lacking of so many things. they just give you words without telling how to construct a sentence and we have no idea how to pronounce things. should really upgrade their irish course."
duolingo,3,0,"i love this pp!! it's an amazing pp if you want to learn a new language. i'd give it 5 stars if there was an option to just look at everything you've learned so far, so you can revise."
duolingo,3,0,your pp does not work well and so slow the story part is slow too. after finishing each story it 's stopped. its pronunciation does not work either.
duolingo,3,0,"so i have started using the pp and i can only use it for as long as i have hearts. each mistake costs me a heart. each day i have 3 hearts. so i cannot make any progress because of this. of course i will do least 3 mistakes when learning a new language. now, all my friends have the same pp installed and they don't have any hearts and can use it for as long as they want. i can get unlimited hearts only by paying 300ron, which is not ok since all my friends use it for free."
duolingo,3,0,"please add the ability to use the keyboard to do the exercises. forcing me to use word banks means i don't learn anything, and subsequently, repeatedly install the pp and use the desktop version instead."
duolingo,3,0,when i first started i was learning but as things got rougher i started struggling to understand why certain phrases are used and why. then i'd use all my stars trying to figure things out i'd get discouraged finally i just quit playing. if this pp had some short tutoring video it would help. when you're struggling to learn and it shows you're competing against other people you dont know and you drop 10-15 places it kills the moral of learning . the pp just wasn't what i was hoping for.
duolingo,3,0,"it was great pp till i upgrade it and it became terrible, it slowed down my phone and doesn't work. hope you can fix it cause it's nice pp for learning."
duolingo,3,5,"regarding french, this is, overall, a good pp, but it can be totally infuriating at times. example: when do asks you to translate an interrogative, like 'do you want some apples?' there are multiple correct answers. but when you answer, 'voulez-vous des hommes?' the pp can score your answer as wrong, saying that you should have answered instead, 'vous voulez des hommes.' the pp should recognize both answers as correct, the former even more because it doesn't rely on infection."
duolingo,3,0,pp is fairly good however i believe that they should have more language like lingual for example. why is it that most of the language that you can lean are either the popular ones or the languages you can lean at school?
duolingo,3,0,"this is by far the worst update i've ever installed, it keeps crashing and delete the level i was working on as if i haven't answered any question in it."
duolingo,3,20,"so this pp is very helpful and fun, however if you choose not to watch the as for the free version the pp starts all over again from the beginning. it's sort of annoying, so if you get answers incorrect after a certain number you run out of hearts and then you start from the beginning if you chose to not watch the as. it's a little repetition as well but that's common, with learning another language. just watch the as in case you miss some answers."
duolingo,3,0,"this pp would have been awarded 5 stars had it given the learner a way to connect and communicate with other earners more efficiently. when i growled a way to speak to a fellow japanese student, the answer presented by domingo was ""you can, however, click on someone's name/icon to go to their profile (or ""stream"" as domingo calls it) and post a message to them there."" this statement is false. please provide gratification to those of us wanting to communicate."
duolingo,3,3,"i wish i could give 5 stars but i can. i love the pp the only thing i dont like is you have to pay for all your months up front. they tell you how much it is monthly but when you click on it to pay they charge you all at once. other than that, i like it. oh and i wish they would give you more than 5 hearts and not take one everytime you make a mistake. after all we are learning here. 😘"
duolingo,3,19,"i really like the pp, makes learning fun and easy. my only issue is now you have 5 hearts and if you run out you have to wait to continue learning. i just would like to be able to learn a language without having obstacles. would love for the pp to just go back to letting people learn without losing lives or whatnot... i'm not here trying to play facebook games, just to learn!"
duolingo,3,34,"i appreciate that the a is free. you can pay to get as removed. domingo needs improvement to keep my interest. when you get something wrong there is no explanation of the rules or why it's wrong. you're just told the right answer. that's not very helpful for me. you're often expected to spell words in a foreign language that you may have only seen once if at all. you feel set up to fail, which needs into the loss of hearts mechanics keeping your lesson from going on. too many modifications."
duolingo,3,6,"i really enjoy the pp but the constant changes to the japanese course are annoying. at one point, the pp had those japanese writing exercises and they were amazing. unfortunately they only lasted for a very short period. there should be some anti writing exercises too. japanese courses are often too simple. there might be just two option for the right answer and the sentence order exercises have only the words one should use, even when there're three words in the sentence."
duolingo,3,0,really awesome don't like the commercial running out of stars on the free pp is a pain have to wait till the next day so you can continue otherwise it's awesome
duolingo,3,0,"i would consider the pp another tool to accompany more dedicated study, but for some easy practice on the go, it's a solid pp. turning learning into a game with achievements, levels, and a bit of competition really helps get you into it, and it allows you to learn around your schedule or availability. also, true to it's reputation, it is pretty good at sending you modifications and reminders. this is good or bad depending on how you look at it. overall, it's a fun and easy to use."
duolingo,3,14,"i enjoy learning with this, but a recent update has practically accelerated the breaking of eggs. i don't have a lot of time for this and i'm now spending all of it on previous lessons. i understand why it's important, but i can't learn new things if i'm constantly backtracking and only able to do a new lesson once a week at best. please either adjust this, or make the ""strengthen"" exercise useful by having it fix all broken eggs. or any for that matter."
duolingo,3,0,this pp is very good and i really enjoy it but i dont know why i have no audit and can hear anything. this makes me disappointed in learning foreign language.
duolingo,3,0,"i would like more visual prompt, more opportunities to converse/speak, and an index with words to insert into sentence structures that i've learned."
duolingo,3,0,"ok so this pp is really nice and i like that it reaches you stuff for free, but ever since they put that ""you only have 5 hearts"" thing it's not enjoyable anymore, i'm learning russian and it's really hard for me to make no mistakes i would rate full stars but the heart thing is ridiculous, oh and you have to wait hours to get your hearts back, but besides all of that, it's really helpful would recommend"
duolingo,3,0,"great pp except the have a link to a ""free trial"" of premium but selecting only gives you the option to pay, no real free trial"
duolingo,3,5,"so far so good with the learning. i understand that the free version will serve me as and i'm quite happy to see them. what i don't like is how the pp is clearly accepting data from other apes on my phone to serve me as (e.g. product search history from shopping apes). that is super creep. additional, the pp frequently rests during a lesson and you lose all your work and have to start the lesson over."
duolingo,3,0,could be better. i am learning dutch and there is no explanation of any of the grammar or why certain words are used instead of others. the dutch does not have as much structures content as french or german. i love using the pp but need to keep referring to other material to explain the language better.
duolingo,3,0,"trying to learn chinese, and it started out ok. but i have experienced a bug with missing sound/sound stops working, more and more which don't get fixed by starting the pp. that combined with the match of sound and chinese sign where the sounds not always match the word (not correct tone) makes me look for another alternative to domingo."
duolingo,3,0,i truly like this pp.. but i dont know but has happened that i can listen to the andros! which makes it awful! i wish u guns could fix it!
duolingo,3,0,"i have a problem with this pp, recently i have audit problems in pp it doesn work for many lessons. also after the latest update there are new problems, solve them please"
duolingo,3,10,"the updated version is good. especially with the stories. the only problem send to be the fact that whenever i go from one section (the levels, suppose) to another section (the ranks list), everything appears rested back to first position. the league medals, the ranks, the levels, the stories. everything starts from the first instead of where i'm now (or where i last finished). please look into this problem."
duolingo,3,1,everything was going well then the pp got updated and now i have to pay to skin a level on a subject? not even 1 lingo but 5? come on :( this is not fair for reviews please return the free shipping or at least make it cheaper! i really like domingo but this update makes me so slow in learning.. i know they anna earn but surely losing your old users is not the way
duolingo,3,8,"for japanese, domingo needs work. sometimes i get anti i've never seen before, not spelled out. i only figure it out by elimination. after introducing ""refreshing"" courses, i find that most of my limited time i spend on the pp is used retreating the same categories over and over, plateauing my progress. lastly, for japanese, social context is important. it reaches that ""domo"" is an acceptable way to say thanks, but it's only for informal cases, and would be considered rude if used casually"
duolingo,3,0,"not bad, but i prefer to use a computer. mainly because i cannot see my assignment to gage how much i have left to do for my weekly german homework. i hope they implement an assignment tax soon."
duolingo,3,16,"it gets three stars because the webster is far more interesting i would love to have the 'stories' and 'forms' and everything that is online on the pp. the pp has potential for growth and i love that more languages are being added. but adding more features from the site would be helpful for those who have no computer or can't get on the computer all the time to access the other features. i also believe a lot of levels should bundle things together such as alphabet,numbers and so on."
duolingo,3,8,"domingo can be a nice introduction to a language. it can help encourage you out of your fear of language learning. it'll get you used to some words and phrases. it does not show you how to use phrases in conversation. there is no immersion in the language for more than one or two sentences; there is always english around it. hopefully anyone using domingo is treating it as a bridge to a more robust beginner course, rather than the only source of a language."
duolingo,3,0,"it's pretty good, it reaches you the basis but you could never really be client as they claim using this."
duolingo,3,38,i used to love the pp before it got updated - i would have given it 5 stars before. i do not like that each level only has 5 lessons now as the harder it gets the more lessons you need to understand it. the heart feature makes it seem like a game and i am trying to learn a new language not using the pp as a game. i want to carry on learning through mistakes not having to wait 4 hours for a heart to try again. i hope it gets changed back else i may look for a new pp.
duolingo,3,2,"the free version is ver generous and the structure is good too. however, recently, the pp has been very buggy. random the audit cuts off in the middle of building sentence and the listening bits sometimes say nothing. another complaint i have is that some sentences do not translate accurately and i get the question wrong despite knowing the correct answer."
duolingo,3,17,"domingo as a whole is a really well made pp. you should use other sources to learn a language bluntly, but this is a great start. however it makes no sense to me why it's not linked with the desktop site- if you do a course on desktop site, it won't count toward your streak on the pp- i lost a 300+ day streak. also, you can't spend lights on the pp (giving to commanders on the boards), and i'm just accumulation them."
duolingo,3,35,"this pp was absolutely amazing when i first started it. the update where you only need 5 lessons to get to the next level has seriously missed up the whole experience. i'm the type of person to need those extra lessons because without them, i won't know when i should move on and i get lost. it discouraged me so much, and i haven't touched the pp in weeks. i'm seriously hoping they change it back. the more they update, it just makes it feel like some kind of game to be plowed through."
duolingo,3,8,"update (from 5 stars): 2 things happened since the pp update. like some mentioned already- this definitely became more of a ""game"" and less of an educational tool. they cut the amount of lessons you need to advance to the next level, and you don't learn or retain much. repetition is important for retention. secondly- despite placing th (and you need to place top 10 to advance to the next league), i have been stuck in the same league for days. it says i've advanced, but it does not reflect it."
duolingo,3,4,"not a huge fan of the leader boards. i was wondering how people were getting thousands of points until i realized they're working on other languages. seems a bit unfair. also, the lights are a waste. there is really not much to spend them on. there should be a penal option where you can find others working on the same language an starts chats with them."
duolingo,3,0,"terrible pp design, can log in cat leave pp. i had to reinstate the pp to be able to log in... despite that pp worth using"
duolingo,3,6,"this pp is quite useful but please, for god's sake, put in an easy option where we can turn speech/audit off when desired. not having this is a large oversight. sometimes i want to open the pp and practice for a few minutes in situations where it's not appropriate to have my phone yelling at me out loud in german. or i have music playing, and don't really want random words bearing over it. also having to tap through 5 or 6 different buttons after a lesson (congress, quit, etc) is annoying."
duolingo,3,0,amazing pp i remember having to do 2 years of french in school and i learnt absolutely nothing. i've now done a few months of spanish and i've learnt a lot. but i only gave it 3 stars because the heart system is so annoying and restrict my progress (which is apparently your main priority). it's so annoying because you accidently press the wrong letter and it takes a life away and you have to either wait like 4 or 5 hours for another life or do a load of practices and as to regain them.
duolingo,3,10,"this is a decent pp for starting to learn a language, but there are some bags. the first is, no matter how many times i watch the video my lights never double. and, i finished top of the leader board and get a ratification for ""my reward"" and.....nothing. so, i'm only donna give 3 stars instead of 5. it's engaging and i am actually learning. the lessons are fun, the competition aspect helps a lot, but if i win i should win."
duolingo,3,20,"i love this pp. it's easy to pick up and work on in short bursts. i wish it didn't drain my battery so fast. edit (11/7): i just learned that the grammar tips and whatnot are only available on the web version, save for the few languages the added to in the last update. i'm using the pp to learn japanese and irish. i couldn't understand the grammar rules for irish. thankful someone in the comments posted it. that's really disappointing. love the pp because it's easy to use in my busy life."
duolingo,3,0,"used domingo for a few years to learn some german originally to impress my (then) s.o. over the years i've seen many updated and expansions, and they're still happening. id say my overall experience with do is 5 stars, but the pp is a little less because it just feels to easy now.... yes it still helps me practice and use it, but the desktop version is more vigorous in my opinion and therefore more useful."
duolingo,3,2,"my review is for the japanese lesson. i think domingo is a great idea and i'm glad it exists. however, i think the japanese section is not as good as it could be for an english speaking native. there is no instruction whatsoever for how grammar works up to the point where i have reached. you just memories and repeat what they show you. this is difficult because japanese is very different than english in grammar. once i picked up some language learning books things got easier to understand."
